% # columns="iter, evals, sigma, 0, fitness, xbest" seed=296721, Sat Apr  4 02:41:21 2026, <python>{}</python>
277 3324 6.680335881515961 0 0.08264756251664553 340.30166850534323 300.47234340532543 14.247705303086825 0.5833084783874419 1.3743034022009937 0.10771063751704649 1.8347069772568252 1.4987839542253416 0.4719060428460836
278 3336 6.343578975486712 0 0.07055677177911485 338.522915043547 293.68618784918465 16.328599814529255 0.5520278774672569 1.579785886517889 0.10250385561422617 1.811648230646371 1.4787586893370595 0.43460879049865464
279 3348 6.2506004452322745 0 0.08947056688687204 340.88822983494157 298.12151503576615 14.614356570057417 0.6095318966267831 1.3441647543604778 0.10144047434693294 1.7400923290867494 1.4997485938406008 0.5373922422850936
280 3360 6.209500269926092 0 0.06136893522272009 339.3258300143741 292.9604377469684 16.63136118788159 0.6297960331205337 1.5410240554939105 0.102264168148536 1.796056138198496 1.4909773727117581 0.4609793959110675
281 3372 6.1723023862910855 0 0.04053705983063734 340.6100720525205 296.8078966054419 15.638574700085282 0.6208598203596826 1.4514960987754193 0.10427158237881198 1.7624278732100007 1.49829513757113 0.48281624192366374
282 3384 5.814246531481057 0 0.06486045424966976 341.9030054111235 298.7994187110856 14.192969058643325 0.5963009339526866 1.3055811503757644 0.10225539545818581 1.7530810419801541 1.4999205281620036 0.5139344722125924
283 3396 5.476490888991443 0 0.08687653931796162 340.6339319212665 295.6407506078901 15.243017059933944 0.6711182997581498 1.3961284178774807 0.10828105200787358 1.8033291938536709 1.4989292554414766 0.48484293684256086
284 3408 5.536485917042591 0 0.07944386761085452 340.1143491226272 297.31833945652477 15.255002679080208 0.6563920350306522 1.3219184806285285 0.10984992168532955 1.730859396308433 1.4987660315108018 0.46054387936461916
285 3420 5.372260416178376 0 0.09992006301092275 340.14117044842396 296.5132601356544 15.35170205571432 0.6489718560351576 1.2949701883533093 0.10220636532111346 1.705279478969645 1.4995033061194325 0.49350252573478864
286 3432 5.446531466401916 0 0.06382977796111401 341.85205452137825 299.15172438859645 13.71325229250407 0.6607856747560736 1.0499029480126394 0.10025093991769381 1.6200014390052433 1.488794356334221 0.5930226045170206
287 3444 6.051262250569674 0 0.06329514034214123 340.92556400870365 301.32876970741205 14.559831466570403 0.645486871398478 1.239989526807556 0.10420572560599296 1.7260434016041961 1.4966805973426873 0.5322804893105746
288 3456 5.731829811357084 0 0.08506655179733516 340.46314045488725 298.6489260173142 14.651052169614474 0.6921574395459831 1.1952171478265252 0.10568741978010797 1.6742355008897831 1.4956776060678738 0.521944488305414
289 3468 5.735919815921845 0 0.10176846482567306 341.1559282814529 299.8391186061194 14.02586622804028 0.6693033279018613 1.0931226990260132 0.10467713373073077 1.7349991470569053 1.4958713009892113 0.4972980832026532
290 3480 5.29834729382928 0 0.07747058489556835 341.6834566870108 300.431093990756 13.715558624904421 0.6544748933309296 1.071446997251471 0.10240257161943453 1.681239941791558 1.493364081190084 0.5229072057660584
291 3492 4.948103472589578 0 0.08437067215255423 339.7544936399972 295.57929891171983 15.443391173166493 0.5925063935776963 1.2627096602463674 0.10004868922938884 1.6688592877563806 1.498087014257961 0.47570986674597027
292 3504 4.7918519286292085 0 0.0704212262676809 337.15789168652725 292.6712211593968 16.908089034731326 0.6578825491407115 1.4867625397798725 0.10370663946260703 1.7066477352793548 1.4852438664527772 0.421242395599731
293 3516 4.847737025769142 0 0.08320722771863685 340.7633835299385 299.5934037918112 14.789945608453499 0.6231014234421794 1.2876579977559335 0.10445865762602159 1.7942050267646976 1.499999993773973 0.46744998850876107
294 3528 4.6873321133055725 0 0.0582848843388852 337.8270767959432 294.38298678774447 16.568567650279565 0.6250183857772319 1.4826973165268726 0.10411684969312941 1.7522651772225906 1.4874054262882397 0.4173546788987209
295 3540 4.600372763514772 0 0.057274351824136586 338.3356087989457 292.70740024817655 16.482442444839574 0.6215950598835855 1.4766948606056944 0.10171124608463615 1.7442750993515903 1.4863484844035588 0.4325187879527023
296 3552 4.242144041394484 0 0.05710208754492672 339.01539966473786 296.1167835165992 15.915608909568153 0.6651350868412723 1.4234217812992305 0.10952614267824991 1.7914435675054114 1.497681764049174 0.433161724264123
297 3564 4.50998658063503 0 0.07635509831195472 338.21485474621824 293.60727115932957 16.494861027674258 0.7051626378573578 1.4421821697121762 0.10574234621196939 1.721776802919982 1.496201919783881 0.4647345740223704
298 3576 4.375646589385191 0 0.08239520802466604 338.2430764100564 293.76108240671635 16.007105451217022 0.6688359994010671 1.4214257677754938 0.10500093942127134 1.7014545513437251 1.4953882343153537 0.4689468169877494
299 3588 4.258774600432769 0 0.10090739581529609 339.1696227560412 295.27115683000346 15.67865769620438 0.6782075656442405 1.3299478145569603 0.1044679982984199 1.7489999605186906 1.4989044673110385 0.45583112945474474
300 3600 4.07715724388294 0 0.08223182748877733 340.05803832004585 296.33669525139004 14.997488615161394 0.7049639506359253 1.2055492519765114 0.10375226313660506 1.6826024728522657 1.4978630674119053 0.522005271278599
301 3612 3.71515271158674 0 0.10070425763004708 337.56579109375923 293.3719132746396 16.365309348650047 0.6763713599007288 1.4488274055650585 0.10263657914154153 1.7035878249903995 1.4946217150871721 0.46231329704705076
302 3624 3.6131123125337594 0 0.08818232035923922 338.11930857589766 295.8587240573584 15.809100997127702 0.6905411528880104 1.3124916307678156 0.10508582724041585 1.698242640972132 1.4983522189803988 0.46012041026077166
303 3636 3.496621612659634 0 0.07565734995440329 338.22164458946463 295.2256338272494 15.673886601105613 0.6662711637598544 1.3397833105762171 0.10464992119316985 1.7129668671688083 1.4969884459551825 0.4539622380139153
304 3648 3.2511564747490147 0 0.0592448270050594 339.25924032346 295.6430481518197 15.301795173185667 0.655852332987377 1.22575376418857 0.10141685441249713 1.6999828045732766 1.4992372820786892 0.4635761066986357
305 3660 3.1939952414624235 0 0.07233156437777861 337.28736565692054 293.4167115732155 16.227658706126544 0.6461748380045215 1.3810475724976372 0.10277340045938474 1.704739744744938 1.4889980385287371 0.4205843816827532
306 3672 3.4245467076786498 0 0.06730014080804905 338.7056687229066 297.2397395352442 14.985414870550764 0.6627146085595469 1.1992046191609869 0.10279175504041206 1.6999354643916236 1.499866013957045 0.4600627668926476
307 3684 3.751958560289778 0 0.06897763777438098 338.6718995965779 296.74863142366576 14.737247798150221 0.6685327164831896 1.1875699735666287 0.10198011843328578 1.6502505010270834 1.4999921064650867 0.49222982951957195
308 3696 3.9818835854012207 0 0.08169361195187559 338.5130981048456 295.98879476390493 15.129002308452357 0.6651733605516811 1.1593893493060867 0.1020540348065384 1.652402088682252 1.4998878190179803 0.45956385235599756
309 3708 3.8619540184879027 0 0.056014169913930885 338.8285636979906 294.51403446495374 15.294677454342875 0.6700903564820005 1.2512193961054847 0.10283614506618682 1.6806683609078614 1.4991756518294626 0.47007047331858287
310 3720 3.8345553422044376 0 0.06819790895837015 338.6151779040251 295.8325622328948 15.116531040656604 0.741541157037833 1.156359526124084 0.10500864708824578 1.6300963543314084 1.498466288937095 0.5027244118528087
311 3732 3.806616757790723 0 0.07104809787938784 338.8932286422809 297.03028822123514 14.901125326995011 0.7126583415753425 1.1308295386961615 0.10505370942149789 1.6512092934244762 1.499173577251751 0.48684081212575314
312 3744 3.5966585423581674 0 0.0825031892174489 338.1808678476978 297.2769643986996 15.574652223952251 0.6809006277701537 1.2362079948427063 0.10677146885834732 1.727013341345548 1.499575136110321 0.43184210753270413
313 3756 3.3506419612782716 0 0.051210780732842326 338.6926818273223 296.32952072540314 15.099577837393884 0.7062010482278888 1.1865112730439642 0.10620166070755974 1.672926979639519 1.499859035144473 0.4722867883224377
314 3768 2.9608306648739484 0 0.08596778529623916 338.3906956589591 296.3541175808726 15.185030094682693 0.6908233542004999 1.2099058820716975 0.10555853296446209 1.6845574873492646 1.4999355133055177 0.4580685070198264
315 3780 3.0160864959929956 0 0.05536642243894496 339.3308522936089 296.11882904391985 14.739813634866774 0.7107031693467896 1.1493327165918674 0.10844972568001995 1.680036689274316 1.4995312026489414 0.46815322267142534
316 3792 3.1292426962677857 0 0.06368855095805377 338.0563800546532 293.9446049910169 15.47820712225138 0.6988565611232604 1.2381317263064535 0.10546958669529836 1.6505120399797535 1.49894653797789 0.4549557610163488
317 3804 2.995229639649694 0 0.07129314310845493 338.9075443438363 297.265087440193 14.94954881001424 0.7284078444879201 1.1993699624392302 0.10971357109264308 1.689972308467057 1.4990000415842029 0.481921166927037
318 3816 2.973692250843343 0 0.07227118712227285 339.26624046681076 297.12544399887497 14.744631338555754 0.7025323233530706 1.1669144444146142 0.11102595256682071 1.7002089288460593 1.499734214486265 0.4551314990167942
319 3828 2.855726924816217 0 0.057281932909455706 338.72477778375236 295.6206906583045 15.293148101262137 0.6947403088294336 1.245998615739308 0.10814430655826628 1.7195267785193875 1.4995806594008994 0.43969614053767403
320 3840 2.7468772912596013 0 0.07228440149832895 338.85402894306145 296.0234308400627 15.455407261993052 0.7129950468812868 1.2643073244929783 0.11139436454313693 1.7287814278482674 1.4999061658139135 0.44020373605605967
321 3852 2.668151225488323 0 0.0780984498517739 338.6532172377068 295.9532624195807 15.239539804386334 0.6978213425967326 1.2468956692735118 0.11124075477642628 1.7271683463226324 1.4994255727769508 0.4279748557538463
322 3864 2.344254155638116 0 0.06193366622874504 339.57202365622095 296.49217226974116 14.782660963104506 0.7015517117731077 1.148329576137622 0.10945030691057105 1.7118857121405429 1.4995381951158844 0.44308697651260787
323 3876 2.382795671068436 0 0.0662767177993157 339.044033084163 295.51110561954755 15.185025156314351 0.7137888083798967 1.1784384459435189 0.10696292960467398 1.6750149366947598 1.499882573134035 0.4555638758360603
324 3888 2.618358539585719 0 0.059754709475963196 338.6924778428436 294.9994842069024 15.426424450643156 0.6992399092642918 1.1917990456040353 0.10616852447118137 1.6761038470431664 1.4999101958236978 0.4410086651722507
325 3900 2.80555512503658 0 0.08291854318364064 338.0973255670513 294.1848599064676 15.844640953065154 0.7294731182090631 1.2539907922464022 0.1076729926854095 1.6739536490406282 1.4998149065768536 0.4517652277773283
326 3912 2.6156409571819403 0 0.07764885311203754 338.7444238570215 294.666025627937 15.546991867935459 0.6813880795293721 1.2341435873316329 0.10516486483470247 1.704894294131926 1.498974432792745 0.428931294950303
327 3924 2.38145288163321 0 0.0778875023904072 337.8322321224782 294.1075351513899 15.664287681970396 0.7198209921117833 1.2906124709925508 0.10885090971501077 1.6763505063223263 1.4991412842351313 0.4502231200324078
328 3936 2.5272163053244867 0 0.06689970020289249 337.61953365678147 292.9928431858224 16.1535930718218 0.7171786330892205 1.3538446314805463 0.10902588590786681 1.691806755242588 1.4965920423685701 0.4412021896836974
329 3948 2.632749838955864 0 0.06823091943369064 338.6415368991764 294.98932488862545 15.462588455880093 0.7128752555570811 1.2748280761651372 0.11216978093743386 1.7150368778185878 1.4996625903754577 0.4383418441054425
330 3960 2.53441008160789 0 0.06219528256196818 338.62330575209296 295.0305856567221 15.29413650201068 0.6951922516092309 1.2445838025576275 0.1098278034609352 1.6950350303219899 1.4996749784972623 0.44531125051247245
331 3972 2.609495399903343 0 0.06646675442072089 338.86846524399095 296.51575428538933 15.252965363774239 0.6788279860466645 1.2349511339542576 0.11188636048661996 1.7522755243952115 1.4993363106878705 0.40788216298840085
332 3984 2.633138119983197 0 0.0676907451597798 339.29024806623966 296.8246656022624 15.008572250154725 0.6747084661208121 1.2201969086091962 0.11132612737942907 1.7523674669844558 1.4997674068691595 0.41865382019266284
333 3996 2.571505031847682 0 0.07326169334788461 338.5082199183653 294.2154689881735 15.750376209077821 0.6720604450062198 1.236248644486494 0.10455652589487437 1.7106370301360865 1.498094530342413 0.4072167003330316
334 4008 2.7145207179978197 0 0.08322063665791916 337.79067386696335 293.1106458142044 16.107505651464813 0.6556701808659308 1.2933783003115826 0.10313442010584509 1.691049694120706 1.493885468673912 0.40691178397745364
335 4020 2.656059732094675 0 0.08470859536307387 337.77262183230323 292.14357098000914 16.236054655691383 0.6786837374276663 1.2692035060950513 0.10354852288843251 1.6653935664989612 1.494956432832483 0.4075608627095502
336 4032 2.796876942445285 0 0.06397555703830811 337.49789510487767 290.95960951809104 16.44579949323541 0.6636174821251958 1.321110237793935 0.10191867722604799 1.6685810832452599 1.4905117607949712 0.4046789097808336
337 4044 2.8711060557592485 0 0.05227013042553788 338.10620672609497 293.79513628214806 15.773943348011333 0.6416043986160122 1.21795267252557 0.10222760674226772 1.6925164466215608 1.495058566381983 0.3945347420517322
338 4056 2.880119597986711 0 0.06507086039491171 337.9826587865046 292.346670892566 16.019888334521607 0.6505903232915767 1.2478094958818398 0.10108196877240527 1.6553492813536341 1.495168891215439 0.41748280944544114
339 4068 3.003388058677925 0 0.08268801355078777 337.2263128344841 292.47745228350897 16.437351235056713 0.6438963883383445 1.3571314432195154 0.10436397280458985 1.7168853308581127 1.487009939281558 0.37780659403248373
340 4080 2.650852400704093 0 0.06510410193801873 337.8970168320858 292.2489994639333 16.225726786670513 0.6569031458559038 1.28590837430555 0.10301670649821093 1.67306962340094 1.493536409559909 0.4034671709054453
341 4092 2.6770438833221206 0 0.09344828690477733 336.71346193517894 291.13965252364807 16.88247889528481 0.6190834811526253 1.4010752533559845 0.1020693950915957 1.7117069187942346 1.4757126803344112 0.3596304537909822
342 4104 2.694129189775688 0 0.08759913200285219 337.5646239297862 292.58881719721586 16.289287027841027 0.6197906960885903 1.316387925584792 0.10127342953894992 1.696260371179611 1.4876160473855284 0.38964219900549646
343 4116 2.8137031205206524 0 0.060180680816296676 337.4688149079384 293.25458018769825 16.36722481156083 0.5785735288179247 1.2936021550813586 0.10011680392055577 1.712814019360404 1.4836748518661673 0.3643026459049943
344 4128 2.7036196901188077 0 0.0686777682692375 337.1762519791055 290.55076070826124 16.732624126612595 0.5822774230419491 1.3492497144552484 0.10000126033815226 1.6864531572708883 1.474539664924062 0.37140015151490213
345 4140 2.8368752479411663 0 0.08635184851749296 337.6997428168521 291.4673936243435 16.45265068848845 0.5816707663360902 1.3227949937889114 0.10029441032716281 1.707985602853283 1.480575517342307 0.3656177812232163
346 4152 2.9203780333587894 0 0.06882417112651477 337.76200771132835 292.7155216121444 16.26320329937608 0.5714812799276774 1.2804027892102408 0.1000542169870231 1.7172070354253257 1.4814375093834422 0.35619651768978045
347 4164 2.8736750881168653 0 0.07996685251981404 337.4141459676091 289.49539218511836 16.880136556724647 0.5865134480208971 1.347418756223844 0.10000136817533785 1.6905185906718423 1.473218022643066 0.35586942996409554
348 4176 2.6339609404406104 0 0.07064030215139712 337.7140824228042 291.58098746964237 16.35796484298852 0.5842473651722087 1.3115880825443307 0.10050381694622723 1.7142582089688652 1.4795748639151023 0.35240529635114726
349 4188 2.553099751454761 0 0.06432393447506454 338.4882077977011 292.3562125598078 16.139158872408824 0.5778661909068454 1.2481306347216172 0.10016148249453126 1.7146965871631303 1.4860011707448075 0.36188251396066606
350 4200 2.5477818152648397 0 0.07663668362041182 337.54587984903566 291.1426278543581 16.631336618536356 0.5490493241854617 1.3183618410112417 0.10000274752159753 1.7179018753651778 1.471644526941382 0.3406270405184188
351 4212 2.8437835499303827 0 0.09558022747852855 338.3313074509336 292.09730675914693 16.192510904123214 0.5376060562282826 1.2703290185045562 0.10001035519562411 1.7293786336793258 1.4757438331860557 0.3364096303927365
352 4224 2.8753185497093354 0 0.08844070073284654 338.81923502833695 292.1584336444997 15.804324825778501 0.5574454496834476 1.2243862192042134 0.1000374493747471 1.7007853015470802 1.485093739223483 0.36708681711304714
353 4236 2.836492161767881 0 0.05308806425466865 337.5704926259171 290.5477252503801 16.445682218527864 0.5599550080676394 1.2641808053876522 0.10045535189921946 1.65907981872574 1.4776596070282473 0.37035824149296837
354 4248 2.8702744565989655 0 0.08175380317036754 337.64618284848285 291.68089430778895 16.40852455129795 0.5613364040807766 1.254694262748038 0.10034856333750504 1.6691740854809705 1.4809446858430457 0.37258070676335875
355 4260 2.609960954632425 0 0.08667483851420531 337.0357190238163 289.47404138312976 16.901691203811758 0.5552591806827519 1.2939164713163156 0.10153806399571609 1.6429410601490824 1.4714793805586344 0.3633053567828767
356 4272 2.42414003820451 0 0.07134195815554056 337.9272126735888 290.78698353614567 16.41376223174152 0.542722761643023 1.2773033642409295 0.10012836541864907 1.6930734633548716 1.4743396325505707 0.35084157902402
357 4284 2.482362418409128 0 0.06834041609610673 338.34414591597164 291.9669864429578 16.061202540937636 0.5455223230382367 1.1963424635612372 0.10151190525286502 1.6662592733839021 1.4848908927174749 0.38474659795553157
358 4296 2.4538219130159664 0 0.06247912830217376 337.92671550382624 291.6237149129228 16.284973502196816 0.5621599967043878 1.2692018291549143 0.10011588691692387 1.6928689142421816 1.4807196877187043 0.37690806538962296
359 4308 2.4566991316619076 0 0.06845250245826129 337.8055853747687 291.38817176748785 16.466362706313014 0.5290909533343462 1.239115656482292 0.1020288678139404 1.6769571046151748 1.4765750831521083 0.3611043902897273
360 4320 2.601217713964521 0 0.062243656810056405 338.0841408194776 290.98270714283717 16.243689302922686 0.5752099143382859 1.2051583491546687 0.10104393495831 1.6323046092914264 1.487795873103543 0.4013068609234174
361 4332 2.7465062901197728 0 0.09958990597302121 338.09072287731266 290.6263557118011 16.15459737453305 0.5588165981876607 1.2153068033845216 0.10054823061943513 1.6446689727596573 1.4838449900270256 0.38464290592460726
362 4344 3.044523329503215 0 0.07478472914478082 337.31773538154926 290.303562666517 16.615114707289866 0.5682844023761718 1.2661107391777477 0.10083781362881461 1.6358846903592779 1.4820923947983635 0.39257900844929366
363 4356 2.885180814330364 0 0.10439069677988119 338.9771633320029 291.46170240916035 15.694653168174598 0.5505926313074648 1.1493669666503739 0.10070838220252959 1.644347611381438 1.4904354508328146 0.39872895381199325
364 4368 2.7340373484888105 0 0.0965955726379838 338.53590811239513 290.69464728801626 15.995394934047154 0.5524106997669173 1.185856610923799 0.1007758318927864 1.6471301472657267 1.4854075427124993 0.3861428800150437
365 4380 2.8411437298395663 0 0.04800998292924132 337.7331765385918 291.14469472273385 16.606259030272863 0.565062085754758 1.2971558208491099 0.10000619669841225 1.701227729194814 1.4781940776175613 0.3604405319219417
366 4392 3.0065141327360076 0 0.0700995133878509 338.25054093645485 291.4069867345553 16.11705322396407 0.5761268491646255 1.2546146825180662 0.10046394307420486 1.6986398407058452 1.483521819112037 0.3632664366544045
367 4404 2.655857710217379 0 0.04118152659934657 338.32779518401776 292.1583396428341 16.03025639988721 0.5676994324059184 1.225341885059196 0.10000956504266706 1.6842417162569274 1.487615373036506 0.38395871451487407
368 4416 2.669613133640296 0 0.07136111987776785 338.7221226282056 291.2813175814898 16.056219274037755 0.5429097174175912 1.181488973825959 0.10080038802534033 1.67382002377025 1.485829163202046 0.37543505039170155
369 4428 2.735698595570361 0 0.07936190591322922 338.18518418736346 290.26927295639473 16.400090207058234 0.5363554548044503 1.2338349978182317 0.10074923088324039 1.671199513862682 1.4795320630732223 0.3632560483649631
370 4440 3.06082974428985 0 0.05235577179147633 337.5089545272434 289.0701262365232 16.96796087595965 0.5230854364027291 1.3412119259058661 0.10033207477555345 1.7091906065896196 1.4574936274976695 0.3270292909333443
371 4452 3.1429556363803917 0 0.07175662013816797 338.3801053421294 290.4767250547877 16.410868714565844 0.5169417352104095 1.2140759005007136 0.10256175948418597 1.6888044112523601 1.4752803624129887 0.3457256142854693
372 4464 3.2316364548392578 0 0.0667737983251457 338.13938181907827 289.7205084117269 16.44346697552282 0.5298550740156639 1.2309071373228369 0.10116956726131292 1.6762484055619897 1.4730807872355975 0.3469205489614604
373 4476 3.1065638296329987 0 0.08979831444657072 337.6740077943223 290.6543627885367 16.575682194768056 0.5414636415456529 1.2483222688692002 0.10118005490566759 1.6685257453284341 1.4752092745718297 0.3614164693199032
374 4488 2.8907275968328556 0 0.08755643384376138 337.71026127676896 290.74495417561155 16.725392019791887 0.511333286323683 1.265436205421954 0.10238791129963164 1.702578449449425 1.4655241562900774 0.3346516519685304
375 4500 2.6506944398482206 0 0.06473231918196398 338.0603161634576 290.74779864831993 16.422617922495196 0.5415096139917712 1.2334518260627654 0.10111517167840814 1.6721357451144498 1.4792677505671727 0.36545195468800534
376 4512 2.457065823216566 0 0.06680442716181785 338.2680190806313 291.3463566458052 16.399837150160053 0.5336908982178046 1.2444739809878838 0.10099737089606295 1.7004899942439227 1.47814160012751 0.3598993496028433
377 4524 2.444058845490913 0 0.06650710689322276 337.79783100896066 289.65998529299384 16.808090205270663 0.5305513152061719 1.2530596593720793 0.1025844147749116 1.6629203455766886 1.4714697082978332 0.35257932632160316
378 4536 2.399878940921318 0 0.08132934617145567 338.4282039053019 291.03446978115596 16.298157338293805 0.5289333853191995 1.2215122594930763 0.1014379228360078 1.6837316395132207 1.479283473971388 0.36487821431652867
379 4548 2.478637883340555 0 0.06265023042159563 338.59431868911 291.7291294770127 16.091299209876023 0.572256167715245 1.2023419419361951 0.10020993057225486 1.6751438895060307 1.488839090208939 0.38671810450382665
380 4560 2.4715000186065166 0 0.07871141206098001 339.04623950881023 292.70947467095795 15.864227818202888 0.5383229173495622 1.1720877003807646 0.10046181288291187 1.6984508800846807 1.4877882936155205 0.36551075660720855
381 4572 2.259168164986768 0 0.05758522746413247 338.0818151883696 290.24888483078894 16.676252972700635 0.5327611233702146 1.2260689388803394 0.10291669208437905 1.6713590887144456 1.4764424431491672 0.3548846851210037
382 4584 2.243052493543428 0 0.0658229771790761 338.67525002770844 291.3408833722238 16.24800591133902 0.5179173506853847 1.18614329915628 0.10353897366013916 1.6804315969192298 1.4809311502659501 0.36875272674000037
383 4596 2.0606776861179434 0 0.08365068275018978 338.1528516801194 291.23177092706294 16.45686330903514 0.5264947081392154 1.2323921874865316 0.10151538827364794 1.6891860936951406 1.476533709968537 0.35260832171223006
384 4608 1.7367150877551656 0 0.07100457080226825 338.11822988343687 290.5930923742484 16.49967220439442 0.5446568879892668 1.2306600596292885 0.10182936890099972 1.6681774573987804 1.4811126835300914 0.37438228448471594
385 4620 1.6420779847332776 0 0.07243475421191303 338.2590450557854 290.9649084196202 16.392301710352793 0.5364930211595097 1.222757280903003 0.10180106536535805 1.6723120723197955 1.4811729720793605 0.37244481493557047
386 4632 1.6388872171285027 0 0.06851551380463433 337.95708253825126 291.0968943199568 16.55847891870241 0.5417420853938839 1.2546322088460797 0.10083145637755371 1.6875803488103285 1.4783838300412824 0.3592883501254014
387 4644 1.5502823286402003 0 0.09858061134402152 338.13930746977195 291.1463455889168 16.433671825309933 0.5551841562087763 1.2464711415728966 0.10025572521187773 1.6882244640270752 1.48130186431024 0.3623205052960984
388 4656 1.4704560819165489 0 0.06767065346913972 338.11646788534193 290.863587934294 16.421101693174094 0.559239068648409 1.2204235411364819 0.10115622772675832 1.6581136689527851 1.4844426273759848 0.38092732895079373
389 4668 1.4080207047356006 0 0.08411725427851077 337.90058460802027 290.29335110943856 16.666422918134977 0.5385883908886803 1.2481394774299286 0.10177883057756831 1.6695007284034455 1.477305219494514 0.3648323134814553
390 4680 1.402900075013249 0 0.07372374628291069 337.93006695592 291.1893534240439 16.39327455780226 0.5702093878960833 1.234132283409501 0.10057567108123387 1.6607102799436892 1.4861409250446598 0.3906221581354446
391 4692 1.3758446061425997 0 0.07322273199516123 338.16757709047914 291.9481490860652 16.248316924533707 0.5639869351980393 1.1978647026178166 0.10115248709772849 1.6562765112504632 1.4892433854650422 0.39624422080676514
392 4704 1.446957692330938 0 0.05720955370149985 338.2068695646942 291.5960604387815 16.30611314168314 0.5603087574671747 1.2084240849145658 0.1010133227610592 1.66406279758357 1.4872086724666604 0.3881941024827927
393 4716 1.5505754720462106 0 0.0582216221380434 338.4022776191548 292.5038949132332 15.935766679832893 0.5799643509253558 1.1614399184208282 0.10065237865655345 1.6419960829408693 1.4940078724459462 0.4145598379485889
394 4728 1.4913515632833747 0 0.09257119938641964 338.08520562755996 291.66511311173605 16.386959493326202 0.5427189174203624 1.2117910450310625 0.10169835196403236 1.6648051853450572 1.4840434928728472 0.37832044705856205
395 4740 1.3808507568161612 0 0.07197628628374561 338.12708762295426 291.8285628385692 16.291090937564483 0.5526627900494335 1.2049392472978568 0.10098612963378209 1.6670389906353555 1.4857808769613545 0.37761680829357974
396 4752 1.3698289624637612 0 0.056277764826143675 338.2695826353404 291.7642576250704 16.305590646000823 0.5500376879465387 1.2099538188033667 0.10104986315294934 1.6757986085859924 1.4847196900043271 0.3741157224895788
397 4764 1.4577829030975176 0 0.07954439127954198 338.29680244091077 292.25188503499413 16.201700289296 0.5569289712070358 1.1906427353739066 0.10078054044497614 1.673609580515773 1.4868095532094194 0.3750723306879276
398 4776 1.461828546102009 0 0.08419606696766596 338.5004625502428 292.80705117332155 15.988089984744384 0.5701888343268813 1.1624837767087948 0.10067173767542435 1.6613200160086936 1.492059414112603 0.3951942748832582
399 4788 1.4238537007900098 0 0.06275760444518462 338.25239780983225 291.8754544946652 16.315721322002474 0.5460159238336344 1.1910867344097973 0.10159979722635801 1.6648706801955242 1.4853907338309422 0.3739259091765297
400 4800 1.378078832342778 0 0.08832723138198423 338.1247446041448 291.95148650529995 16.43896927486604 0.545169775655211 1.2225839085055068 0.10088067945450375 1.6881408504833144 1.4819529032886272 0.36002620725022405
401 4812 1.390986470610352 0 0.0691803423047929 338.302334702518 292.5469623391497 16.103630457145282 0.5655702118027106 1.1831313481095695 0.10069394496947906 1.6581914978663972 1.4905425227390385 0.39464784019144555
402 4824 1.3997278954947963 0 0.06262224054832238 338.25045502319915 291.89371646667263 16.366429083172594 0.5396891608354658 1.22012050424486 0.10139738114820303 1.6804846224317884 1.4831922759707714 0.3748742983277704
403 4836 1.2505900265160597 0 0.08721418347480232 338.0963827966836 291.6456205885628 16.431825576214454 0.54608031601672 1.2143078935782408 0.1015867200469804 1.6657850633968054 1.4842689635090727 0.37840626779114694
404 4848 1.1603282731319158 0 0.07864196359489312 338.2536593165449 291.7994954323998 16.354655330663785 0.5496041547982714 1.1962936048053974 0.1015218076151731 1.664193443378484 1.486081476448273 0.37889058076200877
405 4860 1.2624641886293722 0 0.08590823371215472 338.1284836296081 291.3323226803005 16.53334874496862 0.5412337938656585 1.2260105670458057 0.10165383897162547 1.6740707968727382 1.481958401050238 0.36982509944351805
406 4872 1.2271759818725034 0 0.06054159409452297 338.3393971455067 291.93605001144874 16.29332132615274 0.5499123934708703 1.1981585003290658 0.10124633068252115 1.6668969755333893 1.4869636454462614 0.3827994379465239
407 4884 1.2576069217163417 0 0.05222286998977095 338.45008838927924 292.3117839050379 16.257367167736348 0.5466413704314339 1.1805686206021915 0.10190509488858972 1.6651701787370612 1.488065574933183 0.384037820921864
408 4896 1.2512168505189991 0 0.07012439164041397 338.19696635016015 290.905155092311 16.572470329523213 0.5304469675908561 1.2055965255182592 0.10286984708956029 1.6656783294634485 1.4801446668112852 0.3610369280591817
409 4908 1.132855380324599 0 0.10048100462540936 338.1370045184901 291.3962488114431 16.51980496662516 0.534990801954894 1.2207512250245756 0.1018954061723471 1.6765386736719738 1.4806496051542029 0.3645916132867354
410 4920 1.0143841802830473 0 0.046732962636773775 338.35801310837905 291.8251452530641 16.35331878647816 0.5391025409873607 1.1968046355427815 0.10177044093722357 1.6738512904301597 1.484230110340411 0.37164361628209047
411 4932 0.9966902929045791 0 0.09116662641975094 338.22640107461615 291.02149913799065 16.557637738221864 0.5317195977772518 1.2115529310202229 0.10238463338041187 1.6742538856719198 1.4795723851029452 0.35738197063227906
412 4944 0.9724917423170663 0 0.06558448560787113 338.2873643188843 291.3826847167164 16.503024248251247 0.5318841502929962 1.2176489561684547 0.10193884650239017 1.6825486614224763 1.4800903500867937 0.36044240637357056
413 4956 0.8891021130845904 0 0.05359077134110184 338.325283169747 291.33797841060687 16.493595793502024 0.5299285983281261 1.2062659611868998 0.1023762383861464 1.6766309556743606 1.4807831691379085 0.36137921511340454
