% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=296721, Sat Apr  4 02:41:21 2026, <python>{}</python>
146 1752 9.3797278664271 0 0 3.566517053290591 4.419418456398827 1.350411163805326 0.09226799140917737 0.23928009169652653 0.03537033497142736 0.12226204842867545 0.06230211276333164 0.08504909672131247
147 1764 9.289848934111976 0 0 3.5337691890066867 4.357916888900746 1.3392759595320058 0.0924817506914613 0.2372875359688665 0.03514497759802028 0.1213391851510461 0.059514404739705644 0.08114235606218245
148 1776 8.545468388237033 0 0 3.2304245701184913 4.013790307833149 1.227309387418469 0.08590391658219042 0.21743993500919695 0.03168588008739154 0.11027931604218724 0.05348345722007779 0.07469417467668815
149 1788 7.6052265883656585 0 0 2.7822287149544263 3.515638140318383 1.0717931386985904 0.07540124583139896 0.1898910801099908 0.026993154881509464 0.09705215243350251 0.04532631707125482 0.06500920512942851
150 1800 7.673231967808446 0 0 2.825476448308495 3.472252006020267 1.0759534069409133 0.07570736597360356 0.19488326608808784 0.026956710416876677 0.10008901915726613 0.04726047909204658 0.06655502972159626
151 1812 8.1149343220867 0 0 2.850101905497479 3.600214180394852 1.1468227186987523 0.07925261276837313 0.20313619063368055 0.028911309655615045 0.10565699487975062 0.04749915123769003 0.06995023906108822
152 1824 7.983475888679344 0 0 2.81077089600605 3.4837949708019758 1.13733399821626 0.08142313807446044 0.19495002987139642 0.02879556646132198 0.10119061957099622 0.04746754986675063 0.07077260474141966
153 1836 7.605753149518554 0 0 2.63780074911078 3.2812369468369655 1.0520175351901144 0.07493739287704264 0.18551123634440606 0.02732248836445423 0.09463092985816468 0.044426515932813236 0.06442404682948191
154 1848 7.534992985561377 0 0 2.6581589066217504 3.402363521638832 1.0621185324971445 0.0726076630798437 0.18886802453377155 0.0273661877909233 0.09166717750106915 0.04536865751114027 0.06300826321096592
155 1860 7.819961792988409 0 0 2.769753621319695 3.557124395876797 1.0888350801163007 0.07764173049695464 0.19913145523281617 0.030231136221833967 0.09221351354608211 0.0462734040754028 0.062102495287588426
156 1872 7.329874620113206 0 0 2.594980252171625 3.310781127595637 1.050320401705546 0.07374845607249128 0.18279160396569238 0.02866928534420519 0.08845327915381662 0.042822272050591595 0.057355997575773913
157 1884 6.7655689973059445 0 0 2.398326566547786 3.0627012692839113 0.9572152706740639 0.06790095330018349 0.16607997528883192 0.026775157338999555 0.08216045558131632 0.039867049269565934 0.05320745762822812
158 1896 5.980545580747365 0 0 2.147341683397677 2.6550287513494406 0.8315389386351804 0.05985402331507408 0.1492603404940239 0.023369087584030022 0.07241583466697585 0.03583719450659192 0.047127736091626335
159 1908 5.736270925977939 0 0 2.0185176774802525 2.514994401276007 0.7654460261010364 0.05735191535694246 0.1388242624712992 0.021984968772439828 0.06857326213413814 0.03277382706761817 0.045654610482063915
160 1920 6.007720406627404 0 0 2.1500436029365435 2.66603581745512 0.7980838615772116 0.058367890821826814 0.14761310138088463 0.022633610558865376 0.07177828725511567 0.03360514289229955 0.04736106415345164
161 1932 5.88075976029234 0 0 2.1429238416990155 2.60707646435408 0.7802868401061055 0.05729364288874113 0.14891658775364752 0.023082642853146738 0.06896917850431562 0.03284144595670978 0.045313140853411614
162 1944 5.213382129029237 0 0 1.8291973420156586 2.3406866296684115 0.6909095693328168 0.05016102568627928 0.13045290287973568 0.02081756588148905 0.06089895487708939 0.028604863962131175 0.039271538126423845
163 1956 5.076318899691188 0 0 1.7348090572860937 2.3292694192798233 0.6901508697336277 0.04984656442896357 0.1258488238866833 0.019855040809958258 0.059165591833310084 0.02844880786067711 0.03754611191255025
164 1968 4.8431953326043224 0 0 1.6628914496270093 2.2356329839446363 0.6526131258549792 0.0485526790410871 0.12102460718769052 0.019032123012789347 0.055672226419828594 0.026469468055807365 0.03560790760973784
165 1980 4.571797350664728 0 0 1.5975789082655865 2.170447283517149 0.6463606993557752 0.04572582133590179 0.12075084445590376 0.01761581701645441 0.053392343944802 0.025645971594169748 0.032891206958343286
166 1992 4.6931001473015295 0 0 1.6556166984972345 2.2463131766924587 0.7059658979607436 0.04678746128174251 0.12420399591188093 0.018422639409630022 0.05574061371552319 0.02776189895176708 0.03328206043045343
167 2004 5.212359115620752 0 0 1.8627954129996707 2.5632116194811947 0.8035720288794197 0.0544250169672069 0.13559923190074694 0.0230674405174559 0.06151431026972384 0.03202278707610632 0.0364977277799161
168 2016 5.279431323364305 0 0 1.8941030846804796 2.5395441584135137 0.7920722291750224 0.05691825334464794 0.13461421776256616 0.02378293064888906 0.06410769450213114 0.03164233002459518 0.036189348774235235
169 2028 5.702852859410853 0 0 2.0203496774234635 2.6360044599989627 0.8098991706524208 0.06452583786118132 0.14219007522984536 0.026409614528544838 0.0681768175308246 0.03298506579198274 0.03829033317753446
170 2040 6.3430057381496905 0 0 2.1906093098152066 2.8411880426359173 0.8664417732184122 0.0731427933012001 0.15860218221503047 0.031175154897465914 0.07401478734645921 0.03557372445579124 0.04228312724444188
171 2052 6.219985872564799 0 0 2.1138033128619864 2.6815876936149676 0.8374085124978546 0.07258438023540609 0.15557488369583722 0.030918045165740402 0.07258386880773872 0.034777175117232134 0.04124979687168466
172 2064 5.810751409768596 0 0 1.9707854757758414 2.450041982884743 0.7948414249747074 0.06511278928782839 0.14753778350735738 0.028978239095894663 0.06659512389613374 0.031585891855092196 0.038962976829948794
173 2076 5.23890606015887 0 0 1.7863459464345117 2.1629090017269776 0.7125818932416821 0.05704679793466054 0.13280679812941007 0.02521926785917474 0.06126059005590428 0.027501791222220608 0.03619117316144137
174 2088 5.062438900925055 0 0 1.7081076591101059 2.0897091409599984 0.6761639200414066 0.05578834406497638 0.12648195754846997 0.024613382955956626 0.05882296001292185 0.026566745793210157 0.03494675697257982
175 2100 4.892245390365823 0 0 1.5276271087703368 2.007716171926262 0.6422599484645415 0.052674005374157944 0.11936414693741143 0.023693740288919997 0.05549721997444645 0.025331079366548864 0.034282456465111306
176 2112 5.423031751867389 0 0 1.7811086136642658 2.3381066007210958 0.729282616285722 0.06004734804272134 0.13877463060391534 0.026243877422285105 0.06273261562635643 0.02822002895290203 0.03866308341269077
177 2124 6.496809106298 0 0 2.0903245770152017 2.8162762157189416 0.8742234793066008 0.07203536201933193 0.1660941384821646 0.031479271790113984 0.07366312964956041 0.033863417612019886 0.04771219243903009
178 2136 6.736044534311336 0 0 2.1803875265275523 2.8825115142761764 0.8988186635982991 0.07401171126226125 0.168365920406484 0.03119551358386196 0.07948229587833351 0.03512798372863318 0.05089193458761565
179 2148 6.70512992548039 0 0 2.176773169895169 2.929421995034705 0.9200634703088502 0.07423857023177496 0.16918845177427458 0.03193709764565717 0.07997198728517114 0.035199104557414575 0.05126889776892695
180 2160 6.392193723106102 0 0 2.0159370010342417 2.8108696074660093 0.8721550008749855 0.06916036700421638 0.15676443921678923 0.02931245523108885 0.07684679777294348 0.03381441417125725 0.05000414528847024
181 2172 5.920251477828398 0 0 1.8961073894332814 2.547205781758925 0.7912347509595704 0.06441169205455985 0.1463711323525519 0.026478867352150735 0.06843434140068448 0.03047064630273507 0.04561261156559979
182 2184 5.906752183612139 0 0 1.9136469276371353 2.557539302180346 0.7994452093851657 0.06684648916213004 0.1439929174617295 0.02605130601161428 0.06947479022852393 0.030180583291992063 0.04599543571514227
183 2196 5.851738307245267 0 0 1.8939814579214849 2.534696018986465 0.7879421923060519 0.06605659289882146 0.1455511344918576 0.025895573450474454 0.06691579493659089 0.030115532712175663 0.046332038173874254
184 2208 5.58816438949491 0 0 1.7909101024009422 2.4344500657259838 0.7524210448743177 0.06028562565091471 0.13624121354686314 0.024464385370837644 0.06505793389363214 0.028974825789585792 0.04476904737621249
185 2220 5.581669553378068 0 0 1.7404890385733074 2.4120803729838225 0.7494478021376777 0.057819480448766565 0.13240355400824855 0.02375255890448439 0.06257220609625497 0.0290903193889418 0.04475528564274535
186 2232 5.619308000082971 0 0 1.73683281091881 2.4579837044552635 0.7579307286886506 0.05804931194373007 0.1308174200101694 0.023869415942717208 0.06282532685612033 0.029609565632711547 0.044217452571898574
187 2244 5.7731169523918915 0 0 1.830934592531196 2.5334013628497036 0.7439705330692298 0.0604971674203037 0.13067594185333897 0.024770368981810464 0.06638626340732691 0.03158844105709089 0.0446136964893026
188 2256 5.36469093239506 0 0 1.6752934193151598 2.344176417672011 0.6911882397767344 0.0550466552481649 0.1204713922271186 0.022314981963587686 0.061112409896309235 0.028967882538981214 0.041622666542955856
189 2268 5.608687198120716 0 0 1.7546011147028127 2.4680940324875764 0.7478340393708339 0.05832075565919894 0.12838704480820098 0.023354734839373087 0.06328535395815535 0.029544147662886645 0.04086492615388431
190 2280 5.302072739096885 0 0 1.6464897467587247 2.3171463025717856 0.7078466989612024 0.05452168730597828 0.12205296315863522 0.021562872598280984 0.06257377992649403 0.02713152111222852 0.03977279487899285
191 2292 4.745015272430459 0 0 1.4369725145194607 2.047160184316643 0.6305832998915695 0.047699239372902026 0.11153373835648098 0.01931835409416919 0.055305811083120965 0.023748659814636877 0.03523032899386733
192 2304 4.756884727862704 0 0 1.479998169974882 2.1235627695573314 0.6654366146312235 0.04712583745532511 0.11227364856848124 0.019267815805548833 0.0548525541085073 0.024826397595464463 0.035709210042868395
193 2316 4.570349156409615 0 0 1.4114504077881525 2.0639874967849914 0.6450504627405697 0.04509881278557628 0.1048762807232064 0.018638630578796583 0.05395540797866953 0.024224181138884138 0.034340493576479426
194 2328 4.489075591127417 0 0 1.304891172808178 1.8573208478435557 0.5754230426829471 0.043503720557548045 0.10049492740474629 0.01784901156792843 0.05107352707855505 0.02252213651335992 0.03425295906725291
195 2340 4.508133450640113 0 0 1.326212071999072 1.830946999889499 0.5831207964164705 0.04435843188935976 0.10358038280010502 0.01740651468195563 0.05054844419563899 0.022730204740181465 0.03616844998653257
196 2352 4.46198296784424 0 0 1.3198427572012699 1.7324828810520136 0.5633276583366557 0.04449636132459284 0.09463917324571237 0.017156779915622963 0.04912017695576049 0.02117608202159114 0.03546714858635839
197 2364 4.854141654880143 0 0 1.5382935229760015 1.8925143778595894 0.6413786669208476 0.048226103475600954 0.10871711861396792 0.018569686902285252 0.05287928428855432 0.022928845385690604 0.03811797966263607
198 2376 4.758184322059027 0 0 1.5450633971684493 1.9245440059749608 0.6476920188793549 0.045645732875421216 0.10658200250923508 0.018014095223730438 0.05085404239279731 0.02267307706438665 0.036756971678615726
199 2388 4.766004161625405 0 0 1.5062367724595755 1.9273407502162487 0.663684781574641 0.045284015731500184 0.10680609763028183 0.017256096056357962 0.05030707008589346 0.02348591315728904 0.038108221666736324
200 2400 5.050013622726795 0 0 1.5829291800622638 2.0831626221026283 0.7098848938994535 0.048870735140025684 0.1123521912928421 0.018738533259831058 0.05636508020017171 0.02475708993454285 0.040432219385691484
201 2412 5.1806755769533845 0 0 1.6289758162285621 2.134181435384542 0.7368629773396609 0.049895666987425896 0.11804452035264587 0.019704388717930635 0.058136607992029715 0.02546775958308402 0.04235658230504232
202 2424 5.475672633853203 0 0 1.724212714858544 2.3823834606847525 0.8084312512284185 0.05200866927226627 0.12617976464903047 0.0207347093045959 0.06511596095082399 0.02703017077926413 0.04512757528385504
203 2436 5.527263757912383 0 0 1.7535373596714086 2.428814857656071 0.8190207222915523 0.05275799127945496 0.12711482161115323 0.0215411111320983 0.0665043499864096 0.028612983692889647 0.04475495255440514
204 2448 5.787656635923212 0 0 1.786905268709182 2.606106342378062 0.8177451868294566 0.05611050966538023 0.13069396709338343 0.023592514262842545 0.07117010453917728 0.029629059561781555 0.0476718561048868
205 2460 5.914373539362037 0 0 1.798131109200661 2.648557830019935 0.8240277901214068 0.060048425017431274 0.13463748061873806 0.025379193249570803 0.07512958506778421 0.030551840961841895 0.04785533030004801
206 2472 5.856793812013919 0 0 1.8578623869484854 2.5448993052933333 0.8610272467430321 0.0591305985019824 0.13584808581377109 0.02367973204302098 0.07314337234153576 0.02971289164917004 0.04723269564808838
207 2484 5.76192492253684 0 0 1.8155435163644533 2.5186689852268533 0.8500878319782676 0.05675351748563127 0.13300928291427555 0.02316717192371654 0.07156799647931315 0.02957442330205599 0.045380657485205624
208 2496 5.428754670687398 0 0 1.7044846414136068 2.4366142836332907 0.8098423278620333 0.05378410028595551 0.12725418439459005 0.02171842200832749 0.06742942579437368 0.028150230177950302 0.04347163328872831
209 2508 5.144215568642652 0 0 1.6541672201278497 2.285566009640282 0.7605661871292186 0.050912858145545296 0.12154812267635975 0.019640426693824597 0.06463059693732386 0.026252771919330082 0.04112533569515463
210 2520 4.935628304933896 0 0 1.6103913121974354 2.183455540099527 0.7136142132179357 0.046350896667360954 0.11333186276457283 0.018401246894499176 0.0635472670579492 0.024903251255483715 0.03944253745266377
211 2532 5.0687208304160905 0 0 1.624873022114275 2.271704899921542 0.7284039392243401 0.04625919836613845 0.11583050496959087 0.018524700631495757 0.06491590730412616 0.025358842896341587 0.04054746993121564
212 2544 5.019940568596599 0 0 1.6056440696142062 2.2211276275597616 0.7178678077834776 0.044630729144892314 0.11405270503248736 0.018725789126934633 0.06574525208905832 0.024658080396603187 0.040867167942305466
213 2556 5.29316178093354 0 0 1.6676969493647424 2.273933856095563 0.7583823948196708 0.04923446699841741 0.11920700024309072 0.02042573394174641 0.06835908609321219 0.025346967521235185 0.04324183531856642
214 2568 5.355574970133456 0 0 1.7392190671017451 2.215551485234912 0.7763447382952772 0.04915508825351671 0.12204456106014046 0.020539579668135372 0.06966878373200912 0.026037500550322144 0.04311399072860629
215 2580 5.1671050931659845 0 0 1.6416796976668673 2.128053924517701 0.7681404205685992 0.04784773601098425 0.11677871734736571 0.019193951366935365 0.06547445332347933 0.025128811550921778 0.0422378381548828
216 2592 5.135073074312006 0 0 1.664003642951256 2.199751740135959 0.7992889548785932 0.048438792133446595 0.12156390907859133 0.018675763015826578 0.06439809781262235 0.025889210661735086 0.04187410900787231
217 2604 5.2773406828083 0 0 1.6984195195487735 2.312655093578102 0.8167251931233268 0.04678437776782749 0.12490354801978815 0.018535671851652794 0.06554776101193636 0.026865028758399818 0.04305782967895727
218 2616 5.615900405961283 0 0 1.8986214289412686 2.4875757522632123 0.8913656657333288 0.050237981412351966 0.13211997851226462 0.019537896337610876 0.07224043291932937 0.02810416572440203 0.04542852766968294
219 2628 5.937992135902118 0 0 2.025756370081977 2.6001376464724992 0.9303041643255702 0.052813765598250045 0.1380487283117461 0.020029514644783274 0.07686167276567708 0.029262983116874024 0.04716840257983905
220 2640 6.202873082135906 0 0 2.1463823593587206 2.6932814351963006 0.959774041170748 0.054843243060859304 0.1445577699857434 0.021264976457725453 0.081067596721753 0.03059778237248568 0.048864540038562734
221 2652 6.333232964901366 0 0 2.1362915594720455 2.6729725049657764 0.9643028729927745 0.05502028489464328 0.1481574536750966 0.020664924322152386 0.0801858109746573 0.03066102868214249 0.04907525878938444
222 2664 5.800168835414642 0 0 1.9337171798706092 2.5108397163021023 0.8846301364138633 0.0501138077416469 0.14038403257280213 0.018570684624694064 0.07264140835420475 0.028351237676977566 0.04578061572492317
223 2676 5.079277634546167 0 0 1.6822041092499727 2.1291408445258093 0.7575551534834801 0.04473017372908712 0.12227624790548543 0.01642429649569551 0.06344430270842426 0.02386933981914247 0.04046339997587468
224 2688 4.937819216664251 0 0 1.593373371218118 2.025913855903131 0.6951442104654976 0.042135778349305646 0.11770746763471782 0.016065210245431834 0.06228835024555003 0.02303497657103108 0.03838964875194085
225 2700 4.925845749808076 0 0 1.5934238652331643 2.0171909428045107 0.6937713093931303 0.041968503175645155 0.12025640139767971 0.01638448182846692 0.061538010884328635 0.02331423352313877 0.03650584478485928
226 2712 4.924674712694314 0 0 1.5841597183751324 1.957804969508149 0.7007132218908605 0.04133526444490309 0.1196346574782192 0.016449602126185167 0.06329987753708521 0.02266383244826813 0.03679616225495362
227 2724 4.556804444513065 0 0 1.4548758895801122 1.7867500911347083 0.6305818911340224 0.03880344595833618 0.10999050930669778 0.015512155560652689 0.0601683324905976 0.02069405251572366 0.03349920542237404
228 2736 4.46614003020515 0 0 1.3930777985934257 1.7867434625774978 0.6168455848054966 0.03932908335615821 0.10807760756241387 0.015609406073823549 0.05522437086267816 0.02043989850295843 0.03224586703574821
229 2748 4.162624291218055 0 0 1.2957960167497125 1.68401506677539 0.565985915008817 0.03647105512472034 0.10179407509922632 0.014940003609334038 0.0505109216541852 0.018968155106701478 0.029541213528834865
230 2760 3.9025526138848656 0 0 1.2097553673609533 1.5818776008986952 0.5181638114334145 0.033988617220971844 0.09330554340880952 0.013935682281724539 0.04665111878057316 0.018079656416634747 0.027611292995999914
231 2772 3.8265669791373345 0 0 1.16181498884298 1.5314542725291351 0.5214713420690182 0.032585299481642155 0.09059161996725063 0.01361825004825333 0.04595162155122782 0.018085866666642948 0.027118751635789598
232 2784 3.8565366769332274 0 0 1.1620382638089906 1.5841738679193142 0.5377253349430211 0.03309664183438446 0.09098437818880906 0.01386441066280323 0.046076753558931524 0.01864971204602592 0.026167711857025967
233 2796 4.14946300353895 0 0 1.2395560286311682 1.7547927325901482 0.5675413385292237 0.03555684639898943 0.09650792807932435 0.01508420238620287 0.04922111373431196 0.020422651857040286 0.027110645481509064
234 2808 4.597311802506722 0 0 1.3648558500189434 1.9631091200164479 0.6426911316694703 0.03874408483897547 0.1146637791761428 0.016593456249109538 0.05346521225635377 0.02446520385152163 0.030484140329057757
235 2820 4.689132638856056 0 0 1.379191864234437 1.9935312781548264 0.6665257762105511 0.038926019632489275 0.11607758014126453 0.016397291024569424 0.05345423330460282 0.025741922747893758 0.03156049356526607
236 2832 4.873536862941315 0 0 1.4030181873844834 2.018578088062453 0.6828541324653394 0.041638501516823516 0.12029944399450061 0.016573221056604456 0.05638372670962102 0.027247558422011903 0.033052994697678424
237 2844 5.447463813034141 0 0 1.5725095093989347 2.235872264161029 0.7661765711483162 0.0462870167571406 0.1433091761403384 0.01871313099813743 0.06680521907912924 0.031164070316428483 0.03699398795610324
238 2856 5.9871269980496615 0 0 1.7142361099805266 2.4708322669037273 0.868271221887501 0.05067329373654623 0.16091741950839672 0.020396137236249178 0.0746805499663159 0.03602729685520166 0.04146490880223582
239 2868 6.755314994251015 0 0 1.8736815111416572 2.746822495208651 0.9492030695273458 0.059732027962023995 0.1816905633425817 0.022387819801269707 0.08581270882289609 0.042277297097122 0.04778032117722412
240 2880 7.7018173918864825 0 0 2.139225725811043 3.1328150838948954 1.131572060924278 0.06828479804779863 0.21324380841786553 0.025513623903698254 0.09930658941596344 0.04887350447181499 0.05610933110468607
241 2892 7.470661029440161 0 0 2.084414652993893 3.0214334481501943 1.1322232133055414 0.067496117176115 0.20656820748670637 0.024924967940020103 0.0968379214653331 0.047079594777181134 0.05519257790210529
242 2904 7.207675186546052 0 0 2.017603140720794 2.9131937867324864 1.1024480068229583 0.06264685432500117 0.2003108639866213 0.023728979027964878 0.08962579399062542 0.045205691038700986 0.052922242983495175
243 2916 6.987474331590913 0 0 2.018274220337197 2.8288060031254356 1.078228034457423 0.05959345534197705 0.19215831063414174 0.02288166324248687 0.08683489199166315 0.04321149971966213 0.04978051939129362
244 2928 6.561392658578088 0 0 1.8604830671653594 2.715530808569774 1.0169683702048433 0.05549079033604465 0.18352349077198524 0.021509242450336006 0.08145662853914451 0.04036482604613848 0.04592748720864191
245 2940 6.384665029388811 0 0 1.7440754649745702 2.5407365958235384 0.9507562407275847 0.054808441879506654 0.16952806116922547 0.020832153764036965 0.07838259135171588 0.03699712907122469 0.044428258790026084
246 2952 6.799572884653214 0 0 1.801373624801893 2.7335800766250897 1.0296641111244256 0.05585320871737905 0.18357531882744915 0.02194868667417371 0.0844138679061569 0.03987991976824247 0.04940260307067349
247 2964 7.281018846190841 0 0 1.9008227990870223 2.9302897191053843 1.102490331407111 0.061503213886734166 0.1914614655434981 0.024092568913714127 0.09200748148318408 0.04172283146896756 0.053760768588103414
248 2976 7.756832813159683 0 0 1.953561483402987 3.1371691282539516 1.1804629000170426 0.06412019785989398 0.19642892816811092 0.02506173835224393 0.09785168735389554 0.04253370297262451 0.0568390396349818
249 2988 8.039382828436736 0 0 1.9946761910452833 3.290860648863122 1.2258998370988674 0.06712929884540139 0.19989969557658666 0.025572198753735634 0.0977431151795968 0.044589530579780295 0.05876830835416171
250 3000 8.484983160091483 0 0 2.1021003109711875 3.5208383349988748 1.2749287543182253 0.06976504149979812 0.20794524894792277 0.026419069465134493 0.10460165504503315 0.04771682906382114 0.061835592436891636
251 3012 8.207782426149768 0 0 2.053910781266743 3.470109112702201 1.2700730680074115 0.06694149315997933 0.20218977690558204 0.025020624051867252 0.09963685047610527 0.04680645303944324 0.059519108982470946
252 3024 8.315914808473456 0 0 2.104645508007899 3.5732738206628443 1.3214419662056298 0.06661931403677292 0.2078316237609755 0.025515723132586498 0.10197737469949167 0.048832694352127316 0.061841984675369076
253 3036 8.472303516793765 0 0 2.1494545605949416 3.7268710318999254 1.4236651639925662 0.06820419887940751 0.21655486519811348 0.026233848740704856 0.10280364374758347 0.05144651259153293 0.06558862921374606
254 3048 8.42433828666679 0 0 2.157418740955059 3.782403749378923 1.4520491532728943 0.0660911053581246 0.2247145045969224 0.026041845790374368 0.0992129166434772 0.05372324072103914 0.06522574668547791
255 3060 8.062037935922783 0 0 2.052783205203842 3.5824102514211056 1.378982656277103 0.062418447881990365 0.21692045699496357 0.02477248819737808 0.09060099695450291 0.05134194428667324 0.06102383000930984
256 3072 7.177940605519423 0 0 1.7935077625827167 3.1631086647554008 1.2412989573537474 0.05395870959531423 0.19657343753652126 0.021863093804634068 0.08134066323039763 0.04474592660338904 0.053691248019914505
257 3084 6.597654584604503 0 0 1.646746965005915 2.8775558290501193 1.1583134984625019 0.04932701127832032 0.18485957970285388 0.020132079122710058 0.0768971742602088 0.041964012843370924 0.04941745012611621
258 3096 6.380459795247047 0 0 1.5927056730248774 2.728240723787031 1.0862230889443003 0.046579625950511364 0.17629710057007067 0.01923646067597849 0.07472155289786372 0.04054462333866315 0.0474081792869276
259 3108 6.412023043530711 0 0 1.5247883855859394 2.677603557505747 1.0869827404135561 0.046092681528981584 0.17544541361682706 0.018992582716600728 0.07142041838034272 0.03889515344956979 0.04638330822897403
260 3120 7.1950165716987895 0 0 1.744283463788177 2.902657992958639 1.2357365946769125 0.050516244373884786 0.19429061746878146 0.020880797846303305 0.0800270966483713 0.04293991096683709 0.055793441639523406
261 3132 7.089925737200756 0 0 1.747718416392149 2.88420805101909 1.2169129692538192 0.04859040158305443 0.18832627709419197 0.01993245959200867 0.07851334727677105 0.04201127842347238 0.05522433268983207
262 3144 6.49555703500819 0 0 1.5582781832045396 2.5303767368382313 1.0568331685476002 0.04364373742647494 0.16251519103983592 0.017960019022285948 0.07165663992101319 0.03651006180787692 0.04936389498601886
263 3156 6.015516115267034 0 0 1.4624608169749052 2.3544389670943326 0.9632730586756514 0.04077771333048467 0.1487566320909485 0.016562930047960743 0.06461810999183036 0.03378470897158189 0.04414327595621873
264 3168 6.1522773476625 0 0 1.5089873139637058 2.403013865008792 0.991937410866273 0.042437774479804055 0.15315618964056882 0.01706295595524993 0.06620344906500544 0.03498717468550848 0.0460947345471502
265 3180 6.669525499311732 0 0 1.7763776035390335 2.7150382538429425 1.1052797680067334 0.04622860816786711 0.16786491750310656 0.017942986722387328 0.07162548651424493 0.03781549193507258 0.048236126766622776
266 3192 6.638349710693281 0 0 1.8189881343254084 2.7124467412810107 1.1153417515103092 0.046549939409161606 0.1671929976312384 0.017817635516712185 0.07036570486203976 0.03814506199292785 0.04819982506174402
267 3204 6.040193440392883 0 0 1.6892052358835319 2.5132988556450804 1.015132913831474 0.04252213298707986 0.15088279939072327 0.016389207481039825 0.06354118970970213 0.03578523387257668 0.04400957180916751
268 3216 5.934339878745221 0 0 1.6448694112881437 2.4567954100348204 0.9572380323862438 0.04151559241178385 0.1439600207714116 0.015596300980825486 0.06235327136993006 0.03463424113286541 0.04213402829381688
269 3228 5.695725255528659 0 0 1.6147111899397437 2.380464321637803 0.9551664762246606 0.03826021378402015 0.14206065950145458 0.014568707651982272 0.05982173149658345 0.033663920118840784 0.041690720710016387
270 3240 5.357377489015782 0 0 1.5156985970176442 2.314738361459539 0.9107609479741917 0.03577988023525036 0.13338188930088468 0.01317030186364588 0.053387146890399716 0.03225535832346094 0.038621329286218024
271 3252 5.583057471740879 0 0 1.5839059746298327 2.4473024199344886 0.9713601507119289 0.036323969938232475 0.14501209111002816 0.014346436410511493 0.05686266920430716 0.034356093773352296 0.040629408773012514
272 3264 5.777212837093779 0 0 1.7465741312057983 2.654435909952692 1.040317978272636 0.03878046310010724 0.15396538778407104 0.014780661013526293 0.058260352128974305 0.03663680815824802 0.04221686264774009
273 3276 5.582062538858682 0 0 1.6648934372939443 2.5293166937315608 0.9725740984909095 0.03565934034472952 0.14596042805190315 0.014132138601083158 0.053947138161571 0.03547028976405654 0.04053196487925371
274 3288 5.539880132603271 0 0 1.6624142027944044 2.4461041455596737 0.9624205611039044 0.035600679435710235 0.14453353022302487 0.014438485326411992 0.056408195478753385 0.034920467951628925 0.04147240789312892
275 3300 6.209399695496623 0 0 1.8866047773718773 2.7638634791712278 1.0803183609904883 0.0417653050568896 0.16223404855187434 0.01634309040873243 0.06343789142529846 0.03879501005955552 0.04585793006182303
276 3312 6.713918101758576 0 0 2.03745065610842 2.939656594323901 1.1533826845511888 0.04531730028233486 0.1713229537016259 0.01762512144502652 0.06968388937473706 0.04177104882112641 0.04947624350244984
277 3324 6.680335881515961 0 0 1.9776118400676928 2.9284234040771793 1.1320831980622783 0.04690274981306156 0.16402382895317222 0.017465222632665922 0.0661835229135509 0.04024710577291345 0.04825588193981419
278 3336 6.343578975486712 0 0 1.8855283177202586 2.854079947583302 1.1088294094724898 0.04427065098590718 0.15785719420696862 0.016695570519300845 0.06227860765650519 0.03878110591320479 0.04654253321458728
279 3348 6.2506004452322745 0 0 1.8082071804572977 2.6739914756359373 1.073595736242241 0.044030273488101755 0.153730516834143 0.016402480210394643 0.06015443808529991 0.03676755975021997 0.04578344323529139
280 3360 6.209500269926092 0 0 1.7940267760595952 2.68412655408449 1.0726795422325865 0.04246931521109799 0.15082837304580737 0.015854839628265442 0.057826666187029384 0.03633023693305664 0.04462622688706462
281 3372 6.1723023862910855 0 0 1.7303877063551636 2.5592721111788324 1.047196711707581 0.04236345976400669 0.15054400120482883 0.01580964783786124 0.05716584504338526 0.03570610129667216 0.04428747776270659
282 3384 5.814246531481057 0 0 1.6389699580197803 2.4664415188380695 1.0074473830424975 0.03956748879422779 0.14428542289916432 0.014890181686598097 0.053312307765896086 0.03451902107447736 0.04256133699120412
283 3396 5.476490888991443 0 0 1.5879041360674653 2.346109456554155 0.9515359968813116 0.03775708294117505 0.1382951698733687 0.01412533939596828 0.050511017752115604 0.033280335743429174 0.03976619356603888
284 3408 5.536485917042591 0 0 1.5901991714530925 2.3719564521311747 0.9574192195499854 0.03804586916085272 0.14061654908389648 0.014610248611944661 0.05134092143121986 0.0341199670613671 0.040760618290699706
285 3420 5.372260416178376 0 0 1.5379304943985233 2.3058699816642876 0.9479625818277465 0.03722964498698697 0.1370972217851497 0.014128900505393357 0.049766403303827034 0.03349166764277058 0.04017900313639831
286 3432 5.446531466401916 0 0 1.5542021262223542 2.3275912200124917 0.9699085347439967 0.03864377161162696 0.1404840161925541 0.014466946276962059 0.05081052959124226 0.03434843786001253 0.04193047466121076
287 3444 6.051262250569674 0 0 1.6727197029784895 2.5539999971850844 1.0408168658809367 0.04191886146820862 0.15203896195392194 0.015197943452802738 0.05512825412402945 0.03795132591713648 0.045430030027335436
288 3456 5.731829811357084 0 0 1.5838589363661981 2.4155306901979383 0.9709878068310481 0.038557624136007225 0.14233491734535436 0.014237435575095773 0.05204460219421061 0.036021635486340894 0.04321276692537667
