% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=24690, Tue Apr  7 17:40:03 2026, <python>{}</python>
20 240 16.599853972583855 0 0 8.723601054922904 6.460320408729457 4.044968088413202 0.3505637493047287 0.4264502599647965 0.05917601914912099 0.3487318224826992 0.24734387437456312 0.35010337721807444
21 252 18.04448015898518 0 0 9.534176711130797 7.374804103531276 4.306302442250049 0.36615454735806185 0.4728288160654961 0.06485490783795025 0.3774199459454626 0.2778120607454154 0.37907611578782857
22 264 18.363076620041678 0 0 9.784252893450018 7.423572687566381 4.414397880669771 0.37134149778955633 0.49101227586743484 0.06638961292652437 0.37710204417706916 0.28220605418806594 0.3768947300137099
23 276 17.25320226701715 0 0 9.124594242966767 6.827059523623619 4.186716184321187 0.34226291433167516 0.4630810332055191 0.060747699761890005 0.3424967176218642 0.26798332481280795 0.35305615762412146
24 288 17.552914291988962 0 0 9.314670715592136 6.809719809447623 4.227223884047942 0.3409388825361066 0.4691583540875026 0.06065084430005041 0.3589204793112294 0.27451627345586865 0.3518369885964124
25 300 16.57652060960531 0 0 8.762310077764285 6.27833639705749 3.987378715010756 0.3129439097813859 0.4412187590764373 0.05454878508159675 0.3353963494978365 0.2548831212693426 0.32280230689647266
26 312 15.458336841652944 0 0 8.047721686571744 5.917531608685371 3.6627984229720663 0.2854608656615046 0.40264314859775013 0.04988638920063929 0.3186996768716149 0.2381187313148353 0.3001487847865563
27 324 15.54563406651395 0 0 8.186758766864044 5.61544280343526 3.6420268753376552 0.2886021381430489 0.3778519801380765 0.05076786717096442 0.3270130239154219 0.24702972045472568 0.2995459491335855
28 336 14.324908771849383 0 0 7.261828681331501 5.1347637480985915 3.3108129257828933 0.2673463210971358 0.33721988773624817 0.0456919053939887 0.3048328804773013 0.22626339425436304 0.274850232939846
29 348 14.361716948088956 0 0 7.253801815674463 5.131833793107918 3.236060509627906 0.2671507478058375 0.34218169494143696 0.045674762271018694 0.30759542733619416 0.22543556108506907 0.28920621151488296
30 360 14.03935906130153 0 0 7.118925722017382 5.030098647368941 3.1931504015813545 0.25364333045566023 0.33389828395994525 0.04322421371881759 0.2999454362181743 0.2127175144144029 0.2847854223009025
31 372 13.738339755098856 0 0 6.735723384361399 4.942177519963134 3.1133911978219664 0.2499022136358853 0.32814722149676023 0.04147001879004343 0.28940314673830586 0.2017643795269005 0.27768632792569997
32 384 13.724380509026577 0 0 6.756868690212739 4.944234283390136 3.06145728448002 0.24391312714499666 0.32162920659677546 0.04139418012226092 0.28141614473537635 0.20208422387980376 0.2960564990751789
33 396 13.029232432218057 0 0 6.298541881170412 4.700946343496205 2.915145252763595 0.22009851236398079 0.30092522958434703 0.03901138241672093 0.2653581506488284 0.19033616440964363 0.28184312245709103
34 408 12.661258974141655 0 0 5.923048725160145 4.553685988954145 2.8255749336792997 0.208573894061368 0.2859211971028315 0.038254238104299135 0.25773430042202217 0.18212394656967984 0.27318791720727553
