% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=98760, Tue Apr  7 19:23:58 2026, <python>{}</python>
16 192 17.859022598170036 0 0 8.844028486796088 8.165668128026239 3.9258537842998185 0.6544829382800625 0.4803886039881676 0.06802591248071616 0.27902823211147476 0.2590241345245518 0.3062259928848074
17 204 16.110249587114378 0 0 7.567800691866741 7.2013616130734235 3.5378934586527504 0.5745587878647602 0.43365645849154555 0.059757588902465165 0.24758930765221737 0.23716615961956936 0.2738527559447878
18 216 15.88629878105336 0 0 7.286884012858558 7.283008770085061 3.5149982131046866 0.5881231966294986 0.4149234972757682 0.05858559817448045 0.2434885046179097 0.23620413800874496 0.263801911252907
19 228 15.628253362714748 0 0 7.039386959466555 7.024619515738108 3.414047768428206 0.5525546179956439 0.4030251073855824 0.05643565109898932 0.24405289481111278 0.2403408195218327 0.26701977472933475
20 240 13.925764663435217 0 0 6.33878978374822 6.195872150618912 3.0643590691827494 0.4795014998745258 0.3447995265597639 0.04971590547321333 0.21751587472842077 0.21862704248384618 0.2300750886755437
21 252 13.125718198943172 0 0 5.982569827749767 5.7573920243777055 2.878894672650136 0.4490941775144155 0.32283723828521166 0.044461982365874446 0.20473331694692573 0.20519373409882566 0.21993448660643106
22 264 11.82859962289473 0 0 5.166340987275136 5.063518733977486 2.588020433701112 0.39027276360290686 0.29077766191597887 0.04056711448644893 0.18349698727078878 0.1789745524564546 0.20554527504520306
23 276 10.950629540188995 0 0 4.768815536270426 4.605378141645487 2.406987071685952 0.35610457123223577 0.2585631655986767 0.03744903243374711 0.17444886121559125 0.16304929837616194 0.19587847181107568
24 288 11.660561222678906 0 0 5.020525880500167 4.786967714777031 2.369536625088943 0.37046431649589523 0.2815679739561028 0.039970247772459666 0.19274489544214937 0.17956982745652122 0.2091176912213225
25 300 11.278664081749888 0 0 4.87851462499854 4.655892998065004 2.2975445526679503 0.3473440631032973 0.2657644704128576 0.03723665290306887 0.18792110370381562 0.17456573714079454 0.20115816357534122
26 312 11.709922452636915 0 0 4.966447950638388 4.768555087775574 2.4237508429236123 0.35090709365792955 0.26692489860053825 0.037506723579386475 0.19431940715461088 0.19934189595686092 0.21212053119714708
27 324 13.621088394962605 0 0 5.571207609136681 5.389362957804916 2.899591419734933 0.4001483623871805 0.310003839471152 0.04323944301716712 0.22843740121630968 0.2553505913083798 0.2483187693794039
28 336 15.487966890307993 0 0 6.430276327922081 5.837043559075042 3.2585903925050763 0.44511668451319836 0.3450067794681785 0.04818456046068416 0.26978557146235704 0.29732913203711686 0.28946704399018086
29 348 14.918729812855146 0 0 6.219729500577332 5.5801144779295875 3.081657607647873 0.4138549925970489 0.32821745096645555 0.046983676027074046 0.2700031732389745 0.2807041999447648 0.2808317462420494
30 360 15.171740976520885 0 0 6.5310666436493365 5.6648181702466625 3.125215970165323 0.43233090689934395 0.3269286006027671 0.04905178689014885 0.2654653276449604 0.2952280071302516 0.29367749578043867
31 372 13.191381090479757 0 0 5.469943967250601 4.767282609920378 2.621029179783643 0.358342047229211 0.2749769291973776 0.04356923853539992 0.22844168480423224 0.26263236021274033 0.2550587884031134
32 384 11.422458937013687 0 0 4.645052874308998 4.070795674084924 2.2785222543319876 0.3038513736778061 0.23388169132878936 0.03865770870150248 0.1908733911005995 0.22820587561020605 0.2222497069759516
33 396 9.647608844226026 0 0 3.816986176148704 3.5153080191869512 1.9073166648113713 0.24977978963134498 0.19371407957348347 0.0323381894939481 0.16048033619591218 0.19309313715422927 0.18272836517202778
34 408 9.16879808907274 0 0 3.696802112541036 3.3283585552184 1.7525713488147183 0.22948427263097118 0.17790067720546607 0.029921642341386032 0.15037277042567979 0.18324286285967234 0.18042908111479292
