area_name,seed_area,seed_indices,reference_model_seed_fc_z,reference_target_seed_fc_z,model_5ht_seed_fc_z,target_5ht_seed_fc_z,model_change,target_change,change_delta,valid,model_change_raw,target_change_raw,change_delta_raw
LIP,24c+32,"38,28",-0.4234329907558415,0.063567,-0.3503948055114189,0.037658,0.208445399577,-0.688007860216,0.896453259792,True,0.07303818524442263,-0.025909,0.09894718524442263
32,24c+32,"38,28",2.0,0.812202,2.0,0.704386,0,-0.153063803085,0.153063803085,False,0.0,-0.10781600000000002,0.10781600000000002
STPi,24c+32,"38,28",-0.2239840293512131,0.028622,-0.14462332718540097,0.059489,0.548740674899,0.518869034611,0.0298716402873,True,0.07936070216581212,0.030867,0.04849370216581212
9,24c+32,"38,28",1.4777397627267828,0.358544,0.6847934390958645,0.145686,-1.1579350478,-1.46107381629,0.303138768492,True,-0.7929463236309182,-0.21285799999999996,-0.5800883236309182
45A,24c+32,"38,28",0.6744082048447885,0.22115,0.5875061731373741,-0.163953,-0.147916797611,-2.34886217392,2.2009453763,True,-0.0869020317074144,-0.385103,0.2982009682925856
8B,24c+32,"38,28",1.7531642528382434,0.223581,0.7069293308806369,0.060359,-1.47997101868,-2.70418661674,1.22421559806,True,-1.0462349219576064,-0.163222,-0.8830129219576064
7B,24c+32,"38,28",-0.7311420205752518,0.111312,-0.6756002591089422,-0.018539,0.0822109830739,-7.00420734667,7.08641832975,True,0.055541761466309625,-0.129851,0.18539276146630962
F2,24c+32,"38,28",0.5283208924794417,-0.024718,0.0987792718357303,-0.00053,-4.34849956535,45.6377358491,-49.9862354144,True,-0.4295416206437114,0.024188,-0.45372962064371136
F7,24c+32,"38,28",1.6101939356626118,0.25606,0.5045777917355656,-0.103096,-2.19117084033,-3.48370450842,1.29253366809,True,-1.1056161439270462,-0.35915600000000003,-0.7464601439270462
ProM,24c+32,"38,28",0.1952597723589374,0.004375,0.7538227513424712,-0.007453,0.740973893384,-1.5870119415,2.32798583488,True,0.5585629789835338,-0.011828000000000002,0.5703909789835337
STPr,24c+32,"38,28",-0.1552174178258984,-0.05701,0.23343157415143514,0.079456,1.66493754493,1.71750402739,-0.0525664824541,True,0.38864899197733355,0.136466,0.2521829919773335
24c,24c+32,"38,28",2.0,1.081141,2.0,0.998232,0,-0.0830558427299,0.0830558427299,False,0.0,-0.0829089999999999,0.0829089999999999
OPRO,24c+32,"38,28",0.6622425960955876,0.176695,0.8964883609469835,-0.01692,0.261292589012,-11.4429669031,11.7042594921,True,0.23424576485139592,-0.19361499999999998,0.4278607648513959
