area_name,seed_area,seed_indices,reference_model_seed_fc_z,reference_target_seed_fc_z,model_5ht_seed_fc_z,target_5ht_seed_fc_z,model_change,target_change,change_delta,valid
9,24c+32,"38,28",1.77778418340286,0.358544,1.0845884380827346,0.145686,-0.6931957453201254,-0.21285799999999996,-0.4803377453201254,True
45A,24c+32,"38,28",1.753083184363117,0.22115,0.931070281523176,-0.163953,-0.822012902839941,-0.385103,-0.436909902839941,True
8B,24c+32,"38,28",1.6608359661035386,0.223581,1.0784434190600647,0.060359,-0.5823925470434739,-0.163222,-0.4191705470434739,True
7B,24c+32,"38,28",1.1701882983722445,0.111312,0.9644745642790459,-0.018539,-0.2057137340931986,-0.129851,-0.0758627340931986,True
F2,24c+32,"38,28",1.134100710724252,-0.024718,0.9650684078085177,-0.00053,-0.16903230291573434,0.024188,-0.19322030291573433,True
F7,24c+32,"38,28",1.9702905923457812,0.25606,1.160804854360747,-0.103096,-0.8094857379850342,-0.35915600000000003,-0.4503297379850342,True
ProM,24c+32,"38,28",1.0373626561867706,0.004375,0.8386226437699008,-0.007453,-0.19874001241686978,-0.011828000000000002,-0.18691201241686978,True
STPr,24c+32,"38,28",1.5057454147001226,-0.05701,0.9475224882271215,0.079456,-0.5582229264730011,0.136466,-0.6946889264730011,True
24c,24c+32,"38,28",2.0,1.081141,0.999913129442674,0.998232,-1.000086870557326,-0.0829089999999999,-0.9171778705573261,False
OPRO,24c+32,"38,28",1.3189237903805708,0.176695,1.0162459105771144,-0.01692,-0.3026778798034564,-0.19361499999999998,-0.10906287980345641,True
