time_s,area_0_%_BOLD,area_1_%_BOLD,area_2_%_BOLD,area_3_%_BOLD,area_4_%_BOLD,area_5_%_BOLD,area_6_%_BOLD,area_7_%_BOLD,area_8_%_BOLD,area_9_%_BOLD,area_10_%_BOLD,area_11_%_BOLD,area_12_%_BOLD,area_13_%_BOLD,area_14_%_BOLD,area_15_%_BOLD,area_16_%_BOLD,area_17_%_BOLD,area_18_%_BOLD,area_19_%_BOLD,area_20_%_BOLD,area_21_%_BOLD,area_22_%_BOLD,area_23_%_BOLD,area_24_%_BOLD,area_25_%_BOLD,area_26_%_BOLD,area_27_%_BOLD,area_28_%_BOLD,area_29_%_BOLD,area_30_%_BOLD,area_31_%_BOLD,area_32_%_BOLD,area_33_%_BOLD,area_34_%_BOLD,area_35_%_BOLD,area_36_%_BOLD,area_37_%_BOLD,area_38_%_BOLD,area_39_%_BOLD
8.4,-0.06376930415973486,-0.032703362167589886,-0.2229995039250688,-0.03394079480018211,-0.10163803867726262,0.10483593294987556,0.14137369111462883,0.006347104687393819,-0.0833842165131021,0.04891327361097103,0.020959923797974768,-0.08811128146954819,0.0975366483699728,0.06490017389546043,-0.05679156577059094,-0.00552182482528895,-0.13175147511697044,0.08231234431726772,-0.04077296966661863,0.11276442508381058,0.12427098297101266,0.2159158874334633,-0.17795074535231786,0.011457109447586922,0.33138511002990056,0.023698776138576134,0.02914785141744701,0.10326860960730114,-0.022606783220579265,-0.07473050433457692,0.08633933228193427,0.16446150960259734,0.02905388793611466,-0.03394667652765733,-0.12942828818722552,0.017764608726739926,0.009230957884881099,-0.019681419596687663,0.08291088907317508,0.2852034283621055
8.52,-0.07429064180119603,-0.03950582741794733,-0.246619377633931,-0.030401857629022047,-0.11261779349752744,0.12132343321055376,0.1308094201632609,-0.004100310561462732,-0.08219335699566174,0.05572133272208244,0.0016377055736505833,-0.09747868015716188,0.1064784691076389,0.038116981860784695,-0.059086593360189676,-0.02313367771160474,-0.1492881674723392,0.0830543950157183,-0.046250059255526284,0.12859592926778887,0.12849346129595893,0.21374750453878882,-0.19108771109142986,0.015929602489222684,0.33698815779362556,0.019121157147034218,0.015003974405096768,0.10139283333432923,-0.03305367336630663,-0.08287604380265742,0.10222059893061596,0.15193582613512618,-0.013138662627154267,-0.055889336630999695,-0.14020681324614823,0.01107840514627052,0.005729449185711232,-0.019885717033681704,0.05367769339296159,0.3134046704902025
8.64,-0.08449208066020086,-0.04514646996619711,-0.26876247189794833,-0.027289164842132167,-0.12097804096579852,0.13690773634196507,0.11966066337737434,-0.015425659326222767,-0.08047061563923413,0.06268619833886499,-0.014777192154819038,-0.10671895152178351,0.11479269911277967,0.009903286295703275,-0.06073287113242909,-0.04081156258200733,-0.16668803346831998,0.0824321546279967,-0.052730623956097095,0.1441500040078259,0.13243894197941938,0.2127494548006213,-0.20415053426126625,0.020119956030581865,0.3406510411336132,0.015116159914814555,0.0007567933914298785,0.09860837211051746,-0.04329986385729884,-0.08954645784460909,0.118400580026133,0.14050525725792382,-0.05779414290709611,-0.07838381539490487,-0.14873382690121467,0.004831279328535748,0.0034837618875534675,-0.018393414275994637,0.026914851714933043,0.33885583557006027
8.76,-0.09417766958395289,-0.04943608785993609,-0.28890406717965444,-0.024779134684918092,-0.12730272780234234,0.1516462549162555,0.1082573937904211,-0.027714300495881406,-0.07862311579203626,0.06945199077139569,-0.028068443732103786,-0.11554099744169255,0.12227788620534628,-0.019566501244273893,-0.06137652275474636,-0.05849187778432743,-0.1839796131770634,0.08063033256603581,-0.060361521692692946,0.15935507175300184,0.13625131490724554,0.2124965737223244,-0.21713851859489294,0.02431479410420245,0.34240279712750993,0.011864177616338675,-0.013484450792196987,0.09498478320382628,-0.05309469364255371,-0.09474152302435805,0.13472631893969406,0.12987623972007376,-0.10440264264404774,-0.10196928914050726,-0.1552967042211836,-0.001269839068606937,0.002871716998252067,-0.015953902668760418,0.0033381894361231047,0.3606025517488123
8.879999999999999,-0.10302043840662335,-0.05225123522962376,-0.3064939694445674,-0.022818175430442747,-0.13213780754773263,0.1653650373549927,0.09698841381586815,-0.040868658435486274,-0.07679816704304704,0.07571359090181355,-0.03812515123564414,-0.12367831219978768,0.12875997268969536,-0.050082126062695145,-0.0609529925446998,-0.07593662931105638,-0.20110407065526414,0.07791523300267582,-0.06914218292597601,0.17426137207926917,0.13997722664911344,0.21286936808707643,-0.23003747920624343,0.028586914577560355,0.3424463548458559,0.009558926928545396,-0.027663773597995725,0.09078712002467385,-0.062304802063593887,-0.0986207255505295,0.15126823098226982,0.11941618308596816,-0.15249967083618915,-0.12702124844727752,-0.16021139147796415,-0.0072909329636453475,0.003875070057218503,-0.01350139029625801,-0.016050877422577527,0.37780881487171636
9.0,-0.11068938472946692,-0.053486905900195454,-0.32116143103901706,-0.021356823412297197,-0.13579810973679565,0.1775787116124083,0.08645993574991045,-0.05457440984512696,-0.0749698420362345,0.08139105821966129,-0.04486363623363044,-0.13084621663809434,0.13399805573748635,-0.08130299024330889,-0.05950619605816956,-0.09305902006414132,-0.21799233969357606,0.0745261318173214,-0.07876967975138632,0.1891373312534381,0.14375951251569907,0.21380072643067666,-0.24277259149061248,0.03308470521123013,0.34103670797842195,0.008329738764227714,-0.04186239451351698,0.08642685721798608,-0.07069096195560506,-0.10138526077888696,0.16802834349644263,0.10876442239455857,-0.20145732556734655,-0.1537579173449578,-0.16332934379538716,-0.013188102732437647,0.0062288102808932735,-0.011676728863214017,-0.030639985213983027,0.3906631209828439
9.12,-0.11721493102264383,-0.05326941006092844,-0.33287566206743624,-0.020278093933718384,-0.138243326900298,0.1877188478484253,0.07728085930452648,-0.0684117602752029,-0.0731051912172124,0.08654561617150586,-0.04810785224749142,-0.13661797884384197,0.13801478424519165,-0.11263523005353032,-0.057028208940615284,-0.10978417798819318,-0.23455377063634578,0.07084069074232122,-0.08883940487960298,0.2044600034120468,0.14789970201753247,0.21543941078388976,-0.255324938291446,0.037926826781813104,0.3382331906459981,0.008173370357102434,-0.05630165857713434,0.0824784329098899,-0.07790009692290362,-0.10289609966034938,0.1849733585326385,0.09771518977311222,-0.2504750509368102,-0.1817340510251313,-0.1642434190054952,-0.01909031647902584,0.009487162230720847,-0.01046921462844912,-0.040046315136085434,0.3999540552708132
9.24,-0.12261138922095748,-0.051934393300002296,-0.3416126959732772,-0.01936961131838804,-0.13940955707324337,0.19552831271243826,0.06988993331734965,-0.08162663012235716,-0.07114351347089,0.0912487614015406,-0.04749534978447385,-0.14048939222690413,0.1412227039728807,-0.1433680752722299,-0.05355796222080275,-0.1258643399803653,-0.2505326754517128,0.06732687231741163,-0.09886501059063044,0.22077389140189022,0.15275673654319583,0.21804715468321,-0.267597017317345,0.043190035940245355,0.3341118718329555,0.009298470407243175,-0.07098362121463078,0.07979315857815744,-0.08359724034220345,-0.10261429774520155,0.2022618960698725,0.08592851845187055,-0.2976996493869224,-0.20915764961816136,-0.1622767810858626,-0.024858224494563902,0.01344016821742275,-0.009677755274140736,-0.04356004243796546,0.40654833670732676
9.36,-0.1267041094343777,-0.049814051169023675,-0.3476410493854136,-0.01848148317558578,-0.1394117865088227,0.20103291116168898,0.06447284965510838,-0.09345277967384724,-0.0689783195958894,0.09557325653950285,-0.042742602304075505,-0.14197595813507172,0.14403024544539056,-0.17280574592495834,-0.049187928010113374,-0.1407578689220712,-0.26558081318283777,0.06408602462764292,-0.10859634586648152,0.2382727859176943,0.15869466135060925,0.22141714404885182,-0.27939964034331394,0.04886657534033187,0.3287563368105971,0.011923037229692828,-0.08581872679981531,0.07897228803870784,-0.08733291705131628,-0.09952554900736577,0.21975495324508607,0.0731706405630849,-0.34149508810166596,-0.2342127692911733,-0.1571682789709861,-0.030111598071168477,0.01823393212703934,-0.008907332385719521,-0.04080297533862469,0.41132057716286535
9.48,-0.12923013117564652,-0.04729450412399996,-0.35133902652826005,-0.017461409689672438,-0.13842957626627064,0.20435441262371484,0.060867684218297004,-0.10348560666436742,-0.06653003611462233,0.09939533952996513,-0.03386541454632666,-0.1409072275561028,0.14669359516602073,-0.2004165096215193,-0.04413750260512209,-0.15398699408034056,-0.2795036925614397,0.06109444646205871,-0.11781582800310061,0.25666165851422706,0.16574398762926815,0.2251572573540147,-0.29054174249355125,0.054765430956633186,0.32196005379332926,0.01606852000450741,-0.1008508431393977,0.08018097791000858,-0.08916405195861925,-0.0927665867223463,0.2368742889686339,0.05947511821352099,-0.3812683051501661,-0.25578986158802763,-0.1490562299245708,-0.03488309570645777,0.024109966948103485,-0.007912415441858164,-0.0321944484621625,0.41438912370114594
9.6,-0.13000318871445862,-0.04486671468781295,-0.3531338282102249,-0.016075899332526396,-0.13664251003322714,0.20567774686205192,0.05880185715035732,-0.11166598150686244,-0.06404150663257004,0.10249021981997888,-0.021065498215335716,-0.1371454604996801,0.14910872689228563,-0.22614684425023535,-0.03867733640503586,-0.16500279813434032,-0.2921381943209017,0.05847783392177375,-0.1265626958148133,0.27536060953573555,0.17350166730344296,0.22876859507389274,-0.3007296051976834,0.06053318461381293,0.31345551843274605,0.02159012337658748,-0.11617344957944852,0.08341896131846135,-0.08972161025460898,-0.0818960231078746,0.2529457686183988,0.04495333861333499,-0.4166808952999355,-0.273383863846697,-0.13819779756277706,-0.03944407590216795,0.031026136652592268,-0.006455844925171634,-0.01863214606622398,0.4153782110974646
9.719999999999999,-0.12893314508554357,-0.04298038476282573,-0.35329050242690446,-0.014277972854363075,-0.13443424814211669,0.20501438129930022,0.05805080779089712,-0.11795379668768019,-0.061903639962275506,0.1046558740137285,-0.00469176860873813,-0.13083543164297923,0.15111836632877867,-0.2500243323651175,-0.03284185925675287,-0.17328649664091464,-0.3031909525481741,0.056280639137706825,-0.13509736236319697,0.29369210586134775,0.18159770620670912,0.23157620813104574,-0.3095252291981457,0.06571851460500797,0.30299842585945547,0.02828169142154424,-0.13197437812638857,0.0885921406745725,-0.08952972426847383,-0.06667507253006502,0.26757816862873574,0.02911560279516267,-0.4479795634307253,-0.2872190854655593,-0.12492248394061398,-0.0440402140140559,0.03879525179887082,-0.004418200101793118,-0.0006489329564037753,0.41412182870709013
9.84,-0.12623566686588616,-0.04185021221653969,-0.3516083640718079,-0.012201214614507305,-0.13211473562950105,0.20229682868196994,0.058433233625718554,-0.12238426855673168,-0.06033305032190568,0.10565265480261347,0.014822604747558827,-0.12241189792026905,0.15270975003307158,-0.27185808963409996,-0.02641517115334818,-0.17839198165914283,-0.3124388631074053,0.05460478778618763,-0.14360555311655188,0.31129319672909384,0.18995376225736896,0.23310825542116267,-0.31657062990337553,0.07029056719118972,0.29079964319154034,0.03610536673933898,-0.14810255889594925,0.09551879796813975,-0.0886861977548064,-0.04706031889823444,0.2808829848073545,0.011415895033635179,-0.47540678521925317,-0.2977087183328302,-0.10953706178676063,-0.048660528685402424,0.04736102202112638,-0.0018569323488267946,0.022228705292638738,0.4107294147668398
9.959999999999999,-0.12223589772171889,-0.041575171868072074,-0.3477347222199605,-0.009978253703972718,-0.12972879340266535,0.19744167922557768,0.05989932052579334,-0.12500762042816704,-0.05915912493531436,0.10530065500307534,0.03686705401566282,-0.11236924937726588,0.1538660513407605,-0.2914753060450484,-0.019240832496854952,-0.1800290250634417,-0.3196791634702964,0.05386103016649561,-0.15206876527616503,0.328382428649299,0.19862295377674877,0.23313209102304597,-0.3218683924810978,0.07451248853788274,0.27731062795862627,0.04518489252604664,-0.16434786251880765,0.10399753891191359,-0.08719485898876723,-0.023418026321950045,0.2930495299785312,-0.00844109997278566,-0.4991976414675801,-0.3049394989296905,-0.09242220647784556,-0.053354154796546045,0.05668300115225231,0.001125781747612797,0.050244504713810575,0.40545379262260084
10.08,-0.11710934728323492,-0.04210784117893296,-0.34136227676471365,-0.007669096292417771,-0.12719413692528142,0.1903022725703527,0.06247356038496976,-0.12566282390870215,-0.05811174327963703,0.10362022047894758,0.06087773826102054,-0.1010509621403433,0.15467607323146662,-0.30875772702567356,-0.011506035111638953,-0.1780920855208622,-0.324594716800773,0.05457899239345479,-0.1605419534704583,0.34562067558012305,0.20760915814352784,0.23163139569136854,-0.3256353866354114,0.07858571814129753,0.2629745738896723,0.05572057304260108,-0.18025542744800072,0.1138107243491979,-0.08492736625428496,0.0034912568762973627,0.30430778553459015,-0.030157829517649157,-0.5195513599225552,-0.3086105661867301,-0.07385816465320552,-0.05834333286220471,0.06686200386993135,0.004960662488811642,0.0830731714928388,0.3988813342955072
10.2,-0.11088795606916996,-0.04332534365711427,-0.3323579989444386,-0.005162486550317608,-0.12425155811462782,0.18072007795717526,0.06612698565554642,-0.12408291044623297,-0.05698547851248026,0.1008838615608999,0.0863519391869337,-0.08870327780344821,0.1554043509873058,-0.3234859865981705,-0.003548430273199716,-0.17273606090433644,-0.32705611570939386,0.057556411556736416,-0.16891746261560117,0.36371110879439883,0.21685128066877848,0.22910921111627516,-0.327805113183375,0.08285216732276356,0.24834758254396067,0.06786987693024367,-0.19504086409372595,0.1245849127497334,-0.08163907884668307,0.03317379100716694,0.3152607057499592,-0.05244289326141215,-0.5367473260477592,-0.3089749160077949,-0.05390282997145746,-0.06348711518360625,0.07819124860277277,0.010756212249796015,0.12018808730144981,0.39264902876183644
10.32,-0.10349976260926187,-0.04526063333263453,-0.3208202416061562,-0.002252158001220711,-0.12067461139320428,0.16867195920991507,0.07078508766363972,-0.12010838044979977,-0.05575022907946378,0.09736723690903368,0.11273247791435909,-0.07552263670261417,0.15638184101593222,-0.3358148791082384,0.004358899299703015,-0.16434108478209755,-0.32726561374098984,0.06350611841248657,-0.1770613506191296,0.38272901448019775,0.22627018769623036,0.22641723564282246,-0.3279648941865554,0.08762244536262322,0.23393433105852401,0.08166883766870767,-0.20801035678888197,0.13589630296802535,-0.07691752811978401,0.06536655315680034,0.326474119457705,-0.07456620212729576,-0.5504930659219358,-0.3068182113292147,-0.03278227942531623,-0.06822769480282204,0.09085092835842405,0.01958552586381282,0.16082950355966347,0.3883047137328765
10.44,-0.09514976952094124,-0.04790057385788217,-0.30680647404667183,0.0011222131857086784,-0.11635593615664516,0.1543251448894613,0.07657732784188279,-0.11375134152806973,-0.054509091780946636,0.09311022003206244,0.13966402966688318,-0.061620285704857516,0.15766584527292588,-0.3462059326969685,0.011895768444762238,-0.15313282649592477,-0.3255859960295282,0.07238040019599841,-0.1847044026037844,0.40225862537692103,0.2356640123570252,0.22440678633013209,-0.3258346875336552,0.09312808124582371,0.22023641575527267,0.09713770858159945,-0.21878262572971163,0.14766347685788686,-0.07040311123492073,0.09932473953771417,0.3381087817660583,-0.09608905833409426,-0.5603263820461981,-0.3027339571855242,-0.01085692233302856,-0.0714462665736304,0.10472652407195013,0.031829923990925345,0.2040048602957331,0.38596882251782233
10.559999999999999,-0.08618700616797462,-0.051211578728160734,-0.2901911767893023,0.004859051149550533,-0.11122371964009076,0.13778340596759114,0.08361919088263167,-0.10513620933524138,-0.053350405607940674,0.08812717397434877,0.1668829062465715,-0.047126791437873204,0.1592035869118858,-0.3550468441384495,0.018439384340523227,-0.13939373631226704,-0.322359638573903,0.08383605545111189,-0.19137515660888899,0.42153685718452827,0.24492541560431091,0.22372119445923075,-0.3213070101433281,0.09960837677961046,0.20777802353282104,0.11407358575937343,-0.22716508641903507,0.15992812643193793,-0.06212412891412892,0.1340325403201998,0.3499242352738652,-0.11661438472798669,-0.5663854357279142,-0.2970345504607619,0.011632330672878551,-0.07209771019375469,0.11941804662389051,0.04720235342958505,0.24885604957108526,0.3848339439130315
10.68,-0.07677301117873506,-0.05528237773762282,-0.27090057811021356,0.00885355675613464,-0.1053011842585234,0.11911677723252784,0.09194692431577817,-0.09459934291485542,-0.05234010606273219,0.08249862176161801,0.19405193473595087,-0.032234045602645575,0.16081237894261502,-0.36273791557866014,0.023283163563911257,-0.12370134464365151,-0.31798170447458746,0.09753237491538536,-0.19661351507695232,0.4397339315434779,0.25416012511784564,0.22475172987129416,-0.31418341590006266,0.10693376175798577,0.19693312386516482,0.13193128020875677,-0.23324091414378034,0.17252260438448014,-0.05227854152825036,0.16864188585182668,0.36168736626977854,-0.1357587428864426,-0.5692649074252794,-0.2904002329343458,0.03449515313677174,-0.06994864840924724,0.13432263740711908,0.0650807606773086,0.29503098065089867,0.38408481259784394
10.799999999999999,-0.06695861912432542,-0.06004234862305737,-0.2488302932869924,0.012958784087534425,-0.09864926794135413,0.09862254500780027,0.10168056245532138,-0.08248691595517561,-0.051512710914871904,0.07633485324867348,0.2210021003667475,-0.016966039912760852,0.16214339802586367,-0.3695132300524051,0.0260319092163986,-0.10657385175184995,-0.3129356757952962,0.11291418605188586,-0.19991745005480815,0.45619345914114223,0.2633575384122067,0.22747182326148446,-0.3045748169450507,0.1148508017242926,0.18796361723213412,0.15001350012905484,-0.2372341130395311,0.18513335303443373,-0.04108427997832627,0.20244415742409783,0.3735314867190235,-0.15370141923698877,-0.5694681033797953,-0.2832417405805577,0.05739791118596663,-0.06521105319535574,0.14917088745604115,0.08473928687279363,0.34210922702535596,0.3830335764975246
10.92,-0.05676315588223076,-0.06544328575604645,-0.22430050574383267,0.01708561026751465,-0.09128398540720663,0.07671670622562224,0.11280899503186209,-0.06915465864526608,-0.05084230597973429,0.06966501999407529,0.24743734443531756,-0.0012589077819904013,0.16293840262191472,-0.3755788734339163,0.02673560605858377,-0.08854930458765632,-0.30760590279828104,0.12919276249351394,-0.20094657245574155,0.4703066398043675,0.2723882773125765,0.23155301285017463,-0.292936322216893,0.12339786799608456,0.18098134857446974,0.16775039716792745,-0.23962577311528369,0.19741637150962307,-0.02893339853139812,0.23459939011685735,0.385558437921795,-0.17120779479503395,-0.5667316764594268,-0.2758554589777176,0.07995341943205245,-0.058170742868359666,0.16399093840442647,0.10526939423467,0.3892601263983858,0.3812402149464596
11.04,-0.046131236783280856,-0.07130592476858855,-0.19796641724982214,0.021327245403233108,-0.08301201893688727,0.053690514970853774,0.12495502023782523,-0.05494836696498475,-0.05023646727074984,0.062317938230357084,0.27273787957499057,0.014866735205437864,0.16308829211671674,-0.38122824268799715,0.025608885056445888,-0.07019727439256554,-0.3023444711036569,0.14552972173588483,-0.1996240214993315,0.48154215281106355,0.2811322577886814,0.2364899574514002,-0.2797668666948578,0.13258945645838266,0.17572038131542222,0.1849610314461533,-0.24093887043988507,0.20908080108941485,-0.016252123305234706,0.26434020731232755,0.39764214376261997,-0.1891833045397712,-0.5602022150509418,-0.26894816988899783,0.10176738236893502,-0.04927396157020568,0.17867123314523564,0.12581053855860466,0.4354666114802608,0.3783485079786995
11.16,-0.03492461809011755,-0.07739908453402242,-0.17033000051188332,0.02580383303852719,-0.07367305168670388,0.029540542227630827,0.13762097469995976,-0.04031156917650373,-0.04953089248118614,0.05414405089897399,0.29611682158622143,0.03124618525016471,0.16251938614565903,-0.38636742757923836,0.02265147526512828,-0.05196292266398168,-0.29740740798613396,0.16139889785997505,-0.1961182989648625,0.4897502403987678,0.28955210325350933,0.24167911629611716,-0.2657142018427133,0.1419456278597568,0.17159020377267353,0.20163249982332984,-0.24139200301656846,0.21980716217521995,-0.0034714936076397055,0.2913476632928068,0.40971780107032335,-0.20819171668080266,-0.5489734312483048,-0.26317241857895474,0.12240616952643632,-0.03910389199299772,0.1930395035681271,0.14586509438370907,0.4797706031934605,0.3739750233711915
11.28,-0.02306765297686178,-0.0834903946390187,-0.14179140420568975,0.030720848716249735,-0.06326422510160908,0.0042766163212524175,0.15030681345400146,-0.025740956205794707,-0.04863685397735472,0.04518961530472534,0.3170502355373114,0.04787932095221587,0.16112326714548664,-0.39057459256712734,0.01785861927288746,-0.034223339642598286,-0.2929702148965957,0.176571995747115,-0.19053624485250437,0.4952086074872201,0.2978614191057065,0.24660528669402396,-0.25124901202579275,0.15079968127013557,0.16803028173630827,0.21781259166538267,-0.2410682112222714,0.22932631042191579,0.00906851216241219,0.3156406749170765,0.4217595343945625,-0.22851294574143316,-0.5322209209386995,-0.25844265291151913,0.14134921059613942,-0.02840438344681118,0.20709030428880526,0.16527726193364445,0.521815462075734,0.3679463895194278
11.4,-0.010555909944182455,-0.08963088752087264,-0.11269008717862505,0.036196975115193174,-0.05192344224775304,-0.021991985985556222,0.16249518461157572,-0.011765850242619908,-0.04748357431746841,0.03561173147407043,0.33528067296732067,0.06480883385248318,0.15881105136985724,-0.393353499881546,0.011373417491912424,-0.017092969388436165,-0.2893506339791065,0.19095748164277093,-0.18282984592743237,0.498226110484735,0.3063791144970371,0.25106011297946695,-0.23648319424294573,0.15881350388334523,0.16468439184507877,0.23364878794545457,-0.2399712216634401,0.23741668577417235,0.021224765529501845,0.3372719472329388,0.4336589795295782,-0.2499439954305518,-0.509541617514866,-0.25479994368412084,0.1581155109866647,-0.017866995494455456,0.22089479932792916,0.18419208728910186,0.5616591636320596,0.3605682452957993
11.52,0.002236342807969074,-0.09608912076038868,-0.08339882667543962,0.04208743539083121,-0.039694939097562776,-0.0488770480176402,0.17386332573804303,0.0011208272285622937,-0.04630417853431105,0.025669746962002946,0.35058819895033155,0.08183193756031852,0.1558377836172839,-0.3942970664639073,0.0033604260646776405,-0.0004850678399901682,-0.2867451484429551,0.20448764521973653,-0.17310493051687004,0.4991701433106647,0.3151427100904739,0.25482818909619254,-0.221283851807584,0.16601360695019823,0.16149626893474336,0.2491048943368131,-0.23815789179519103,0.24399915720437435,0.033055570838235036,0.3563124212910579,0.44528573245121655,-0.272058612204248,-0.48105700984063354,-0.25218144664496944,0.17240290714227022,-0.008179254725789526,0.23456344727932305,0.20277150922454779,0.5992299419874986,0.3525646715406582
11.639999999999999,0.014926401867050066,-0.10296052583625194,-0.0540964894756341,0.04822875121143122,-0.026686585760571622,-0.0756132336935251,0.1842379811140513,0.012447912066265537,-0.04533819156311217,0.01559477473261599,0.36303073900759963,0.09861458371962621,0.15235666928327687,-0.39313931403861235,-0.005882529199998606,0.01569943672885665,-0.2851163471490469,0.21721686857782066,-0.1616567134063602,0.49839445861028864,0.32407595104021714,0.2576230668233063,-0.205466487686018,0.1727496516419771,0.1585056680162568,0.2640255799173413,-0.23579715943346374,0.2489652076904796,0.04464301702001411,0.37293513016459934,0.45656625211271196,-0.2942154727364117,-0.44740640768222123,-0.2501414022994747,0.18432007499825231,0.00011169481478017504,0.24796574876723587,0.22109999776932818,0.6347043548378215,0.34425464922558446
11.76,0.027495081247224107,-0.11016979406742054,-0.024929515450786383,0.05461628473054957,-0.013250875018024546,-0.1016976289984249,0.19347683414799072,0.021920893087723825,-0.04481266717381635,0.005615029431809705,0.3728977439710093,0.11472467222716376,0.14836738717315875,-0.38964452739947764,-0.016031810381614733,0.031242527399849514,-0.284583962057808,0.2291898879447827,-0.14882195235273582,0.496198494837147,0.3332072393083141,0.2594230721426444,-0.188896529785317,0.17927616565641374,0.15566329836910445,0.27820784529125764,-0.23329977653485023,0.2521829258993305,0.05602153829187703,0.38740946982727914,0.4672927771657393,-0.3158625874299491,-0.40983033709146066,-0.24877648780757722,0.19419863041541666,0.006711502791613639,0.2606065844460109,0.23928020129421176,0.668439939126718,0.335671072865752
11.879999999999999,0.03983566156277543,-0.11762120507319493,0.0038188337638276654,0.06144163902036786,0.00015689961004632276,-0.12680742879100723,0.20156703174043386,0.029668391912749358,-0.04479940523643651,-0.003973869841347521,0.38026864470287824,0.12963759553813833,0.14387037762001026,-0.38357757561115347,-0.026842506439810575,0.04575652166499491,-0.28540211970842855,0.2402279844506075,-0.13491591696992108,0.49267344042435385,0.34261485336368847,0.26013229427770296,-0.17140498090114706,0.18559666801961902,0.1528161689643917,0.2913886657721697,-0.2310336461897743,0.2537024210363867,0.06720501918427238,0.4001919607485642,0.4771130315981994,-0.3365525471991268,-0.3696747400450581,-0.24831772146812836,0.20220673859598115,0.011478241298604707,0.27177734483735155,0.2573495177283881,0.7006189181291209,0.3266384396199248
12.0,0.05173600059008164,-0.12529343500427004,0.03182894034228795,0.06891069804753425,0.013202422156615483,-0.1506486357132864,0.20853179719723114,0.03598857742217659,-0.045100773214958784,-0.012978986148521042,0.3848854302485689,0.1428113059175311,0.1389222915284245,-0.37514536075183946,-0.037919269195718475,0.059096841571808376,-0.28772908982854783,0.24992183711988444,-0.12011018423689446,0.4874106036822089,0.352415487925413,0.25954911770545047,-0.15311384676755743,0.19167801166625076,0.149702135981296,0.3033479293878068,-0.22919216109084378,0.253323690121631,0.0781206505350729,0.4115996364904017,0.4857022186587086,-0.3560840999383126,-0.3282195740545257,-0.24878906053553987,0.20850233483175853,0.014394543056660644,0.2808200825105329,0.2752161528596591,0.7312654002671112,0.3168293582780292
12.12,0.06305668975421777,-0.13323950143345317,0.05880662934710208,0.0769546195315648,0.02558800453018637,-0.17304931216678512,0.21451658540019336,0.04099322166810957,-0.04545031555734823,-0.021012684154184315,0.38621673540579216,0.1538394366953235,0.13350844416618415,-0.36474718804827566,-0.04913716885507934,0.07121055380362133,-0.29150884795681226,0.2577372157400628,-0.10475415677303179,0.48003706918676986,0.3627272339539903,0.2578268020703939,-0.1343762801345342,0.19735028451427225,0.14617230855807561,0.31393606409957997,-0.22801139021357955,0.2508585233107663,0.08863907134613261,0.42161667198211233,0.49266792766103534,-0.37458048622395945,-0.2867051345412458,-0.2500078038609033,0.2131552166883514,0.0155974936508303,0.2874092039632801,0.2925017683902182,0.7603181097157188,0.30592674649542084
12.24,0.07360253776500966,-0.1415752710163677,0.08447870037955275,0.08525338099438272,0.037117638418408906,-0.19400146863553952,0.2197117729586874,0.044835458160566576,-0.04583006165836115,-0.02759401827402206,0.38380716875640647,0.16247923034175993,0.127484290492808,-0.35254801678298153,-0.06062547899010388,0.08188622889775107,-0.2963483196668563,0.26345652596178837,-0.08926496379477351,0.4703851747341625,0.3737541600522918,0.25528935016271426,-0.11548670830615677,0.20232773253749006,0.142074638261683,0.3229768895557261,-0.2274615834195689,0.24638473333850355,0.09876034453384416,0.43021772573298406,0.4975759798921669,-0.3921205593996657,-0.246309241502883,-0.2519354597175767,0.2161663986359092,0.015319402360206371,0.2917433776605336,0.3086400483814777,0.787929735145454,0.2935500717758954
12.36,0.082807175375847,-0.15045264378171008,0.10849084800445193,0.09357816114958953,0.04763927948716132,-0.21349158577642463,0.22433893342298766,0.047902528119543576,-0.046302220359955154,-0.03254709266555567,0.3776788267468203,0.16850348829339584,0.12074333246061286,-0.3382610105791974,-0.07218310034640076,0.09087319162388569,-0.3018255856527019,0.2671579463692795,-0.07387627732320692,0.45839893077599714,0.3856684781596781,0.2522403583210738,-0.09656585594478612,0.20636016512523497,0.1373000466819829,0.3303074802179494,-0.2273627361999301,0.24042363329755062,0.1084645487695098,0.43746512749486394,0.5001499307237659,-0.40891455341385474,-0.20793917695507638,-0.2547066064399147,0.2176208062070444,0.01372373973299611,0.29436257673153965,0.32325386841073567,0.8143905501502562,0.2792109604904595
12.48,0.09005205595627586,-0.15974327072008657,0.13063480334101116,0.10189657380993757,0.05705085312877286,-0.23168379440215026,0.22860871607013764,0.05044822563458703,-0.04675119908013541,-0.035692216179019465,0.3681536212550801,0.17180646470875682,0.11317779621740393,-0.32159512003997115,-0.08339647281024429,0.09807648505905922,-0.3076514008112492,0.2693099825259139,-0.05873760402813301,0.44410793551732597,0.39856701287562707,0.24889181804791413,-0.07746023001154839,0.20950291445219096,0.1318859462903688,0.33589314001583664,-0.22722285552124946,0.23357948767010211,0.11763696967786846,0.4433525596181328,0.5004287298127253,-0.4254161682426226,-0.1717766713870471,-0.2584102651902417,0.21787278275980654,0.011136495548564758,0.2957570595419398,0.33628717182516926,0.8398663698925805,0.2628145256313563
