0,1,2,3,4
-7.817465360098364e-11,0.0,-1.196478932167862e-10,-4.781449746915251e-11,-2.5597358312355116e-11
-1.0340067279695026e-10,0.0,-5.725560800854805e-11,-4.057194203956404e-11,-5.736370395309841e-11
-7.42295043166744e-11,0.0,-6.085736910379655e-11,-2.2788951441717912e-11,-2.1729172072472653e-10
-7.259688550300524e-11,0.0,-5.356726054050602e-11,-3.0709347145787333e-11,-1.0370196651947591e-10
-7.159254112826598e-11,0.0,-6.54356818308455e-11,-2.8186403270415688e-11,-2.351605188929698e-11
-7.042798959090477e-11,0.0,-5.078147302697428e-11,-2.1731839985862567e-11,-2.3066676773581194e-11
-6.996997894536398e-11,0.0,-1.0013133937167259e-10,-2.1713214529000745e-11,-2.271439674399276e-11
-6.835004018174001e-11,0.0,-8.504810858867363e-11,-2.188090815860016e-11,-2.2411132213542295e-11
-6.638408241898559e-11,0.0,-1.4840142449999565e-10,-2.215276368040418e-11,-2.2259113757396277e-11
-6.35266645935016e-11,0.0,-4.5100012667419736e-11,-2.2408973297644528e-11,-2.2098297048817355e-11
-6.242721240412796e-11,0.0,-9.694845708558465e-11,-3.3528575990332784e-11,-5.7090985176622396e-11
-6.065959412096197e-11,0.0,-1.5821721154519466e-10,-9.333521421949933e-11,-1.0589396197428004e-10
-5.807792620576415e-11,0.0,-1.1676772343079138e-10,-2.253149187310789e-11,-7.453093813121009e-11
-5.501397560489353e-11,0.0,-1.7045935370852107e-10,-2.232725319062801e-11,-7.899105795488229e-11
-5.1702570993380336e-11,0.0,-9.07869518210676e-11,-2.2074773887803636e-11,-2.127786548405121e-11
-6.722868665332866e-11,0.0,-3.537617716353624e-11,-1.202497408986925e-10,-2.1328846600789898e-11
-1.529002424545273e-10,0.0,-3.463258925200758e-11,-9.089095674522678e-11,-2.122161670263922e-11
-1.9413360684342086e-10,0.0,-3.472285053517923e-11,-5.4766163185125655e-11,-2.100907467644585e-11
-1.9576827701188818e-10,0.0,-6.997612524916428e-11,-7.155663509849784e-11,-2.0733577576138876e-11
-1.6232628047018292e-10,0.0,-8.430159342417578e-11,-1.0642727776416166e-10,-2.0420919116241972e-11
-2.1883801215539198e-10,0.0,-3.488058959359296e-11,-7.367138675947451e-11,-2.009115417446083e-11
-6.07707820935415e-11,0.0,-5.955868256418929e-11,-2.4284601262315315e-11,-1.9759180845828944e-11
-5.420120236436483e-11,0.0,-4.580036756794727e-11,-3.098480889502205e-11,-3.858472114254624e-11
-1.049381767411155e-10,0.0,-3.5740142139156454e-11,-8.208720994534689e-11,-1.9543608884661994e-11
-5.713441351098226e-11,0.0,-4.330230770001138e-11,-2.46365759188718e-11,-1.0007006383049372e-10
-5.877812151691594e-11,0.0,-6.48490690364405e-11,-2.4417007788411732e-11,-1.0558616486851129e-10
-9.038871242286669e-11,0.0,-5.1746213965854916e-11,-4.266841828974335e-11,-1.8457975036656082e-10
-1.4883405402693007e-10,0.0,-8.015341351416772e-11,-5.21418177625199e-11,-1.5713212449508436e-10
-1.8645147705251258e-10,0.0,-3.7808061928695405e-11,-4.2771245895659806e-11,-1.0801470604664972e-10
-1.3866058409907214e-10,0.0,-3.8377064522717594e-11,-2.2141384320620386e-11,-4.144320886225323e-11
-1.5899665221856296e-10,0.0,-5.651014491774492e-11,-2.1649503751885e-11,-1.8852179884028228e-11
-7.85635987587154e-11,0.0,-4.1426254547813494e-11,-2.1349066694538582e-11,-3.327046503225341e-11
-8.408315981602236e-11,0.0,-1.0247653976604255e-10,-2.1128042869181435e-11,-1.9718313731401744e-11
-6.699703365843749e-11,0.0,-1.2960302594377987e-10,-2.720530314987224e-11,-2.0282804381670747e-11
-1.1023971782583617e-10,0.0,-6.660969308990372e-11,-3.5637170441596006e-11,-8.035108722477568e-11
-1.332187341996515e-10,0.0,-1.050420736247177e-10,-2.0809180677985686e-11,-6.306558518071363e-11
-6.700923189844148e-11,0.0,-5.884632832714493e-11,-2.066546625169343e-11,-9.188461569912274e-11
-6.103777937256858e-11,0.0,-4.088744250694933e-11,-2.046825519501715e-11,-1.4374385924425702e-10
-5.8471522374463e-11,0.0,-4.200626240857275e-11,-2.0161795733363126e-11,-9.769372143674539e-11
-5.873172795346946e-11,0.0,-9.159070938410272e-11,-1.98625868488726e-11,-9.876399419818818e-11
-7.194229816544386e-11,0.0,-1.2745117261386794e-10,-1.9570892366127136e-11,-1.4121216822700099e-10
-9.676380560989834e-11,0.0,-9.524463518510766e-11,-1.9220915382701267e-11,-1.3503054706471053e-10
-9.678491049467216e-11,0.0,-7.661681953066433e-11,-1.8849871839386724e-11,-1.3537143763136725e-10
-5.169579578496211e-11,0.0,-4.644632231435682e-11,-1.847586382554447e-11,-8.526275497314087e-11
-5.06442121276237e-11,0.0,-6.562960363753485e-11,-1.8186246151023982e-11,-2.588556805242901e-11
-4.9787859028919606e-11,0.0,-9.938787470002523e-11,-1.806302954891917e-11,-2.624137929289768e-11
-4.8214934041441334e-11,0.0,-4.397722766766976e-11,-1.8119667416827923e-11,-2.645743302282211e-11
-4.9206653422732905e-11,0.0,-4.4819135894671395e-11,-1.836376977002008e-11,-2.6620401941094782e-11
-5.068215314148218e-11,0.0,-4.560222229795514e-11,-1.8704465875087278e-11,-2.659052885020224e-11
-5.3540583738738704e-11,0.0,-4.6918093185337295e-11,-3.9383240537381795e-11,-2.6411675107045992e-11
-5.6545187513122334e-11,0.0,-4.7979883421726806e-11,-2.0094341896203067e-11,-2.603884969415849e-11
-6.11711653798242e-11,0.0,-4.986433532999486e-11,-7.155379159136708e-11,-2.560405957250829e-11
-6.606699217508837e-11,0.0,-5.16489855367012e-11,-7.532441255276059e-11,-2.5049368682914863e-11
-1.0084713945240731e-10,0.0,-5.255388212433563e-11,-1.1180271545309714e-10,-2.4432292791902695e-11
-1.1047321854327213e-10,0.0,-5.367851293204492e-11,-1.0420945609436579e-10,-4.2635212541614726e-11
-7.714267773998954e-11,0.0,-5.471903233390004e-11,-4.980474844295615e-11,-5.524438261466847e-11
-8.187747883501193e-11,0.0,-5.63252609172419e-11,-3.3504616536582773e-11,-3.640228728153778e-11
-8.805867151752376e-11,0.0,-5.887642838105289e-11,-6.597752836082511e-11,-2.1917065191652235e-11
-9.317223564736093e-11,0.0,-6.08478598554664e-11,-2.1127632404804445e-11,-2.1364147888130706e-11
-9.66849784521958e-11,0.0,-8.06091001575468e-11,-3.9879001914116216e-11,-2.0982061773930585e-11
-1.3001721655509964e-10,0.0,-1.2801496439723436e-10,-5.687057070811281e-11,-2.0606957480864455e-11
-9.568318973250677e-11,0.0,-8.327020665651287e-11,-2.1679115910662946e-11,-2.022347242223036e-11
-9.282110605892685e-11,0.0,-5.815744820989218e-11,-1.303394010243314e-10,-1.99372949876829e-11
-9.183053134247088e-11,0.0,-5.7044244226833744e-11,-6.958875291207376e-11,-1.963493377348422e-11
-9.340270324974875e-11,0.0,-5.7383747040814266e-11,-5.228006986854699e-11,-1.9326329258484035e-11
-9.697207539771606e-11,0.0,-5.886715449431902e-11,-2.3182534685969915e-11,-1.902111901299411e-11
-1.0082205671870075e-10,0.0,-6.066347488824081e-11,-2.3413406064374286e-11,-1.8804195286298894e-11
-1.436873300949399e-10,0.0,-6.33480694728873e-11,-2.3519345613909634e-11,-1.8710988880229264e-11
-2.1522612483905696e-10,0.0,-6.62986728554727e-11,-2.3538379057138514e-11,-1.8803605639753023e-11
-1.7188468647776635e-10,0.0,-6.901032910713367e-11,-2.3597427308431038e-11,-1.908231556039333e-11
-1.1643861167130754e-10,0.0,-7.058466862929503e-11,-2.362298823739733e-11,-1.943827935472031e-11
-1.1646003605694965e-10,0.0,-7.136974924165617e-11,-2.360603707245336e-11,-1.9898201080924054e-11
-1.1543232579793001e-10,0.0,-7.134560908582217e-11,-2.3683066236880554e-11,-2.0238462401834393e-11
-1.151615594944783e-10,0.0,-7.206345934346992e-11,-2.3833909330403245e-11,-2.0763921885426092e-11
-1.1455741553637392e-10,0.0,-1.0406709424699352e-10,-4.586916154297572e-11,-7.711294743028595e-11
-1.115159676045207e-10,0.0,-8.775996969104255e-11,-2.3824934956989232e-11,-4.426600536520405e-11
-1.0734484327481633e-10,0.0,-8.846922448152367e-11,-2.3655300923600352e-11,-9.669682162393989e-11
-1.0251274970750675e-10,0.0,-1.5428980614902878e-10,-2.3358557658631523e-11,-7.30137115324035e-11
-9.681533015600571e-11,0.0,-1.0132825464847056e-10,-1.0155514229027689e-10,-5.0887976540143085e-11
-9.090209109716551e-11,0.0,-7.694099235597878e-11,-1.4907341523513792e-10,-2.985883527651378e-11
-8.563124570843512e-11,0.0,-1.1718003434153254e-10,-1.5046116390752389e-10,-3.9238525126749926e-11
-8.006659887947464e-11,0.0,-1.4742895144334125e-10,-1.0129221987037814e-10,-7.94088216190204e-11
-7.444328815264257e-11,0.0,-5.763214686026352e-11,-4.3046747526061626e-11,-2.0489667207322113e-11
-7.028999478555275e-11,0.0,-4.539372002756622e-11,-1.209624907374282e-10,-2.0143842551273203e-11
-1.1036198637281471e-10,0.0,-4.328662720442777e-11,-1.6136681542176744e-10,-1.9790788398330226e-11
-1.3028652329583883e-10,0.0,-4.1818473036326317e-11,-1.309966803138549e-10,-1.944821171618528e-11
-1.409486160053491e-10,0.0,-4.1335727752550676e-11,-1.7525103794729547e-10,-1.9116850262485306e-11
-1.1907124958506342e-10,0.0,-4.279327808084559e-11,-4.088850997731233e-11,-1.8801069187799253e-11
-8.17796838201667e-11,0.0,-4.5428836284567235e-11,-5.296657905824168e-11,-1.8525829974684625e-11
-9.275156245561359e-11,0.0,-5.265956891519435e-11,-2.8700072972002727e-11,-1.8266262513512386e-11
-8.34379838819818e-11,0.0,-5.184051523213492e-11,-2.277809217312255e-11,-1.8082128264867618e-11
-1.288889848461111e-10,0.0,-4.980258588243267e-11,-3.5145967850272944e-11,-1.7993610694878667e-11
-1.0962021899599245e-10,0.0,-6.971719726816637e-11,-2.3143756407628512e-11,-1.7906367293807183e-11
-1.1490651089497725e-10,0.0,-9.908192964709993e-11,-2.3228478858277634e-11,-1.810465102640867e-11
-8.249344075630634e-11,0.0,-1.5010114199978869e-10,-2.33171721415754e-11,-2.2604906558283046e-11
-7.903448690334632e-11,0.0,-1.4741266630606472e-10,-2.33168915433029e-11,-4.074355625645863e-11
-7.485523795605866e-11,0.0,-1.384067409949712e-10,-2.3224495680692266e-11,-7.088871942737123e-11
-1.0416789739353447e-10,0.0,-6.279186227607504e-11,-2.30229341403835e-11,-9.97573470826652e-11
-9.153616743573025e-11,0.0,-4.542061323967015e-11,-2.2708694101132757e-11,-2.1477401255152085e-11
-6.427032989774781e-11,0.0,-9.101469364162882e-11,-2.2504953896485665e-11,-2.2055098310641398e-11
-6.1524121737717e-11,0.0,-4.4212144042091905e-11,-5.2930791996662103e-11,-9.032156345897885e-11
-7.278144290656826e-11,0.0,-4.355223756583428e-11,-1.2921585063254718e-10,-1.0524961066489682e-10
-9.190877162861931e-11,0.0,-4.336985605415422e-11,-2.8571684908793975e-11,-3.107484075375208e-11
-1.0655579060490137e-10,0.0,-4.414108760640774e-11,-7.700191066087179e-11,-2.2272266618972345e-11
-6.380384305873856e-11,0.0,-4.4697945931744004e-11,-4.4344460039765094e-11,-3.137769066441514e-11
-6.587337729916117e-11,0.0,-4.526066043566243e-11,-2.1120580250386666e-11,-3.6241952011094726e-11
-6.913849656929743e-11,0.0,-4.6631013229667274e-11,-2.0987352234718153e-11,-2.1296891751036636e-11
-1.5429728571615201e-10,0.0,-4.8117660596856104e-11,-2.436530495601091e-11,-2.1127706650094908e-11
-1.923528598940714e-10,0.0,-4.9687212773916364e-11,-6.381724955590353e-11,-2.0945501180146208e-11
-1.4109348925288087e-10,0.0,-5.0672923386181527e-11,-1.2419386652429094e-10,-2.0686071516086432e-11
-1.770797391251636e-10,0.0,-5.178951494957682e-11,-9.721248652364932e-11,-7.189538686608446e-11
-2.0115124119886509e-10,0.0,-6.322018162011284e-11,-1.2953236470387315e-10,-3.614981246643065e-11
-1.446063653734079e-10,0.0,-8.727005931608553e-11,-1.4256598226117447e-10,-1.9699385098537058e-11
-1.8386175512110915e-10,0.0,-1.1768864749681355e-10,-9.831945730141985e-11,-4.9013665554595556e-11
-8.731113426879345e-11,0.0,-6.047120825946725e-11,-6.764641017222262e-11,-3.611838877527239e-11
-8.501059526790939e-11,0.0,-1.0192398032040659e-10,-2.1027620935569836e-11,-1.8706573212883085e-11
-7.421628215086729e-11,0.0,-2.0835311035969924e-10,-4.770891411828307e-11,-1.8528280743434394e-11
-7.011764771452115e-11,0.0,-2.2822404825307932e-10,-3.911101493225753e-11,-1.8334331066157158e-11
-6.572570666612119e-11,0.0,-1.9163925388156295e-10,-5.0995500431656285e-11,-4.390773407618892e-11
-7.60383292322251e-11,0.0,-1.8101289482365507e-10,-5.845686784955389e-11,-8.978350409273256e-11
-1.424645553086288e-10,0.0,-1.5882192024113648e-10,-4.61080662646395e-11,-1.223431613320158e-10
-9.741782374858093e-11,0.0,-1.284707108740062e-10,-7.25771876969378e-11,-8.992243032017179e-11
-8.164142542243874e-11,0.0,-1.5844324959761192e-10,-6.31774746775315e-11,-1.735765531898093e-11
-1.2981601545577823e-10,0.0,-6.998679242239533e-11,-2.0762676039672107e-11,-1.7173997542050167e-11
-1.5191711621398764e-10,0.0,-2.4344986380655657e-11,-2.0819096897371987e-11,-1.7284836425894454e-11
-9.959995373712599e-11,0.0,-2.4736929850702154e-11,-2.117662575161139e-11,-1.770405811921281e-11
-8.709083527904287e-11,0.0,-2.6222451398581464e-11,-3.932070091188095e-11,-1.869765971124326e-11
-7.979348942582594e-11,0.0,-2.8167268912863875e-11,-2.5687196471917604e-11,-1.857224327621789e-11
-1.5193407342564282e-10,0.0,-5.93857154246289e-11,-2.1858159337707645e-11,-1.8770949973214725e-11
-5.095964920558741e-11,0.0,-3.27761975869424e-11,-2.2113596612069887e-11,-1.9238197948178204e-11
-5.4648165453708935e-11,0.0,-3.611912502422585e-11,-2.2315353374174148e-11,-1.9974912303495386e-11
-6.676745667461883e-11,0.0,-4.0740273531868864e-11,-2.2563748244040966e-11,-2.0920856788591028e-11
-6.495455356596784e-11,0.0,-9.962600333471791e-11,-2.2829798607853893e-11,-2.1929093266213716e-11
-6.687159850132739e-11,0.0,-4.769000215808275e-11,-2.308982157564361e-11,-2.271758658635767e-11
-9.352503865069494e-11,0.0,-1.121222669624606e-10,-2.3317258990499137e-11,-2.3261858912787814e-11
-7.576424807924295e-11,0.0,-1.1902911739897323e-10,-2.367874298730626e-11,-2.3697932426414916e-11
-6.73016201522766e-11,0.0,-1.5700977699356922e-10,-2.403731616093448e-11,-2.414278614483935e-11
-6.461394743058657e-11,0.0,-9.242525922007016e-11,-2.4372367483148666e-11,-2.440591556445432e-11
-1.1783395097063008e-10,0.0,-7.241465015517179e-11,-2.463059724665895e-11,-2.447511932647478e-11
-5.879791599628338e-11,0.0,-1.6782994454722573e-10,-2.4862809741295863e-11,-5.984808290390996e-11
-5.560752640730669e-11,0.0,-1.0522415215849907e-10,-2.485306156799039e-11,-4.7861689863676354e-11
-5.21943993993837e-11,0.0,-9.78201100684964e-11,-2.4705240454620277e-11,-8.081264347927694e-11
-4.884024298402288e-11,0.0,-1.0513700608803678e-10,-2.4419382671700976e-11,-2.4687334543887195e-11
-4.548569982253821e-11,0.0,-1.3391704594925868e-10,-2.4168508249607408e-11,-2.5239162943677708e-11
-5.3145942155872017e-11,0.0,-9.019447140336349e-11,-3.425815550041733e-11,-2.5667971253923018e-11
-3.945867616860776e-11,0.0,-1.1811645080585053e-10,-1.0247360020696001e-10,-2.574169378324907e-11
-3.6745733097758e-11,0.0,-1.4812535991516662e-10,-6.062497807065106e-11,-2.554211277262725e-11
-3.412698804152861e-11,0.0,-3.848314426090999e-11,-2.367638723138447e-11,-4.154476892997787e-11
-3.344735600566006e-11,0.0,-3.191435104837893e-11,-2.3558714213247978e-11,-2.4847439978002003e-11
-3.4334656708746985e-11,0.0,-5.817873943832448e-11,-2.3508837484861712e-11,-2.913830047789304e-11
-3.558567471566178e-11,0.0,-1.4058643126491534e-10,-2.340421184277113e-11,-5.289587088078776e-11
-3.568415379321982e-11,0.0,-1.4970592643014114e-10,-2.3227979772793058e-11,-2.3896372044854323e-11
-3.500570859372832e-11,0.0,-7.67446812384422e-11,-2.3077506790458428e-11,-5.5356482271409e-11
-3.485512727877559e-11,0.0,-1.7645255420488086e-10,-2.287939695240166e-11,-7.499034378432311e-11
-3.402469846684917e-11,0.0,-1.3108640680558878e-10,-2.262480493214438e-11,-5.1892924270160157e-11
-3.2762977631765815e-11,0.0,-1.2193019480553532e-10,-2.2379943274770326e-11,-2.732323111421785e-11
-3.124236651786141e-11,0.0,-1.2911114498437592e-10,-2.2185246308970996e-11,-2.4379221781997067e-11
-2.9576374270704216e-11,0.0,-1.6011923284094586e-10,-2.2135949002286322e-11,-2.4474263167400372e-11
-2.7856738670795305e-11,0.0,-1.452658543507465e-10,-2.2364594602406395e-11,-2.4568863759883442e-11
-2.6145487063368026e-11,0.0,-1.1370774942607114e-10,-4.2036956904051765e-11,-2.4545920345068738e-11
-2.479153110507821e-11,0.0,-3.96696508384915e-11,-2.9034897707941524e-11,-2.4351738015976716e-11
-2.566023542215618e-11,0.0,-9.042278716958963e-11,-1.0487635985694074e-10,-2.408863244962028e-11
-2.6712855430872905e-11,0.0,-2.569108442515271e-11,-1.3605745120027188e-10,-3.324992932362223e-11
-2.987623403028374e-11,0.0,-3.6362347581512994e-11,-1.4063067332690395e-10,-2.3245775449375168e-11
-3.382254200807765e-11,0.0,-1.4081486352301335e-10,-1.0572689638512493e-10,-2.274931742484455e-11
-3.57894607469104e-11,0.0,-9.430040489002977e-11,-1.0046609169824406e-10,-2.224272116700118e-11
-3.729512531343679e-11,0.0,-1.2629554434629015e-10,-8.382875926007491e-11,-2.173856487138369e-11
-3.763336765654182e-11,0.0,-1.0340944522082121e-10,-8.055882171968181e-11,-2.3525667635149633e-11
-3.778296240395126e-11,0.0,-1.4645099007187565e-10,-2.4417013442797387e-11,-7.712825848949161e-11
-3.7089625785430126e-11,0.0,-8.85126017486248e-11,-2.4322737568537827e-11,-2.0483912247616723e-11
-3.6959808236911804e-11,0.0,-2.544941605572951e-11,-1.6582235820667943e-10,-3.7144526168875154e-11
-4.067600416355196e-11,0.0,-2.7109028562802372e-11,-1.9623435499218877e-10,-1.9997279383012303e-11
-8.955262976030611e-11,0.0,-3.0689060224230337e-11,-2.3135389800324596e-10,-3.800710458481079e-11
-1.9522563754616703e-10,0.0,-3.559883031048449e-11,-1.7152512463822516e-10,-1.942446669580205e-11
-1.583488238299367e-10,0.0,-4.0030904369984725e-11,-2.0723687831271002e-10,-4.1256559436629256e-11
-1.819735575951233e-10,0.0,-4.567838014368025e-11,-2.2192726000632943e-10,-1.88552608454778e-11
-2.939193544561984e-10,0.0,-5.1349213970768375e-11,-1.4124203961893036e-10,-1.859199894308662e-11
-3.2928480865961756e-10,0.0,-5.7297371046307496e-11,-1.9402471536250894e-10,-1.8346318133752727e-11
-3.3803533795032397e-10,0.0,-6.193001945855466e-11,-1.7710697392856455e-10,-1.8116853078743817e-11
-2.927289883235791e-10,0.0,-6.523690885735251e-11,-1.7631876450849633e-10,-1.790453781779763e-11
-2.375571247480852e-10,0.0,-6.764327540315159e-11,-1.0837661883346971e-10,-1.7721156695573734e-11
-1.9282064496861417e-10,0.0,-9.334258223108073e-11,-3.160328452446868e-11,-1.7563297665769834e-11
-1.7647181484108432e-10,0.0,-6.98235140417349e-11,-3.960428183628206e-11,-1.7490682707122612e-11
-2.7697716309385156e-10,0.0,-6.941489651150497e-11,-3.490434465231166e-11,-1.7452875162639387e-11
-2.1353530381742898e-10,0.0,-6.829665337087528e-11,-2.5693735713756607e-11,-1.7453015052128164e-11
-1.7589805087979357e-10,0.0,-6.724065303120203e-11,-2.6212485871976694e-11,-1.767109247916819e-11
-1.7620159666751923e-10,0.0,-8.819597380244376e-11,-2.6602898646809792e-11,-1.8217224124116657e-11
-1.5972953064517115e-10,0.0,-1.2272013556700155e-10,-2.6749841553820675e-11,-1.9303585865791977e-11
-2.529916013031064e-10,0.0,-7.446351089928728e-11,-4.049027237161708e-11,-1.9486455590318715e-11
-2.375092491080851e-10,0.0,-1.1892948882311723e-10,-1.7457022634986998e-10,-1.9826429179405443e-11
-2.4276629980847666e-10,0.0,-1.7145046547573087e-10,-1.3539551471837795e-10,-1.9964488194345782e-11
-1.6110314630830762e-10,0.0,-1.7798370010777712e-10,-2.6256196924839904e-11,-1.9961180441329948e-11
-8.225649353888712e-11,0.0,-1.3059525251655803e-10,-2.6033340687666885e-11,-5.764138503066636e-11
-9.212475741158244e-11,0.0,-1.0369247931601755e-10,-2.5697987092362555e-11,-2.0147673890455506e-11
-1.470487419170715e-10,0.0,-7.817242757128178e-11,-2.5366600463350378e-11,-2.0261954538214598e-11
-6.582175192110658e-11,0.0,-5.385599646028036e-11,-2.5057364615705703e-11,-2.0773618947230244e-11
-1.0560602681112734e-10,0.0,-9.215762479702848e-11,-2.4760021122021347e-11,-2.1215130278664248e-11
-5.974329838926574e-11,0.0,-4.041405260526574e-11,-2.463392275097316e-11,-2.1625618326153177e-11
-1.6611718785912323e-10,0.0,-4.0545123381349275e-11,-2.459840587711319e-11,-2.191172082587014e-11
-2.2115475759154904e-10,0.0,-4.1392486301237e-11,-2.4586659981635893e-11,-4.4232556897609886e-11
-1.3088153031801688e-10,0.0,-4.446532372990828e-11,-2.4459990219390677e-11,-2.514555549629411e-11
-1.1490527183816778e-10,0.0,-4.8083423981570535e-11,-2.428999792389968e-11,-2.2769120524771884e-11
-7.429048481369416e-11,0.0,-5.1243981907676466e-11,-5.734165743088381e-11,-2.3121822880306803e-11
-7.96446638150907e-11,0.0,-5.440066086061782e-11,-1.1350605127088454e-10,-2.318625174093296e-11
-1.0618892425537293e-10,0.0,-5.710242477880217e-11,-4.667103702708567e-11,-2.3054713108312646e-11
-8.975037037931594e-11,0.0,-5.948424375924363e-11,-7.758979795721143e-11,-2.2799317620554102e-11
-9.368610110350181e-11,0.0,-6.114322597977336e-11,-9.077501780883179e-11,-2.2459865996060248e-11
-9.620058255057558e-11,0.0,-8.554585297816919e-11,-7.949725729966432e-11,-5.73693225607556e-11
-9.624395351924487e-11,0.0,-6.123281904917357e-11,-4.254806827842943e-11,-2.166346945288662e-11
-9.637097831790317e-11,0.0,-6.061549159688087e-11,-8.98766942425415e-11,-2.1261038899995284e-11
-9.600658548968694e-11,0.0,-5.97204392827254e-11,-5.854122365634292e-11,-2.0862649017216308e-11
-9.765445443834619e-11,0.0,-5.999412485843666e-11,-3.7458124814593995e-11,-2.5792789585379328e-11
-1.0010874872329299e-10,0.0,-6.080977392114602e-11,-2.3875961085641693e-11,-2.014475609494909e-11
-1.0152116422172163e-10,0.0,-6.147578241175354e-11,-2.385578681575993e-11,-2.007083664588977e-11
-1.0143921888175893e-10,0.0,-6.13599974274932e-11,-2.380751538070795e-11,-2.003719290725919e-11
-1.0212344633881152e-10,0.0,-6.216524674814393e-11,-2.3757632528219245e-11,-2.028723008955637e-11
-1.0516779139718797e-10,0.0,-6.458381207583023e-11,-5.473024608746166e-11,-6.080542938637445e-11
-1.0856478159021045e-10,0.0,-8.81356831803601e-11,-5.3267453124401564e-11,-5.113995602244776e-11
-1.083162534141083e-10,0.0,-1.7838602691879258e-10,-5.564944162411934e-11,-2.083405571581071e-11
-1.0584903366098638e-10,0.0,-1.3246413943632466e-10,-5.4141626619915907e-11,-2.8551004512558905e-11
-1.0167396828589961e-10,0.0,-1.309388748822138e-10,-2.2991781528590232e-11,-2.0505382103882355e-11
-9.64510731090083e-11,0.0,-1.4522392681324479e-10,-9.389823314544372e-11,-2.038502241020228e-11
-1.8988939930750576e-10,0.0,-1.2748941674806385e-10,-1.2126207496880836e-10,-2.020124297720685e-11
-1.369971813756437e-10,0.0,-1.3929163183992846e-10,-9.531300634501509e-11,-1.997880482082572e-11
-9.301787032173431e-11,0.0,-5.531211644214561e-11,-2.3119879888490524e-11,-1.9736963341930783e-11
-7.417278750687751e-11,0.0,-1.3192493164215363e-10,-2.3193594097366338e-11,-3.614832211790723e-11
-7.251837639480841e-11,0.0,-1.1694030802275352e-10,-3.5529534142673387e-11,-2.3167171647264678e-11
-1.7821998961271645e-10,0.0,-8.542329048198488e-11,-2.3108311273260045e-11,-3.482168436152632e-11
-9.658733538943383e-11,0.0,-8.302477748702182e-11,-4.948201522501567e-11,-1.213077668557298e-10
-1.5791149536455532e-10,0.0,-3.583094719817379e-11,-5.087907627135778e-11,-2.2827217089856168e-11
-1.662834258531937e-10,0.0,-3.7864754108526823e-11,-1.4308034974674066e-10,-1.9553382987501606e-11
-5.835767891627345e-11,0.0,-9.5546178582828e-11,-1.279943834872267e-10,-1.9382460058669995e-11
-1.0470284766381214e-10,0.0,-9.650659446671122e-11,-4.091950078364733e-11,-1.9191809608810997e-11
-1.8017453820821044e-10,0.0,-1.6204340645116871e-10,-2.2682293750930553e-11,-1.902618010968816e-11
-2.465778913069142e-10,0.0,-6.452407045128248e-11,-2.2926852411442697e-11,-1.9003109411207758e-11
-2.346243835330076e-10,0.0,-1.3068610960040934e-10,-6.475238408785236e-11,-4.404010452008365e-11
-1.5755065828700664e-10,0.0,-9.676761654472887e-11,-6.869726392949051e-11,-1.093198180505296e-10
-1.5345065507491867e-10,0.0,-1.3562619953800335e-10,-2.3012036730364207e-11,-1.8958241193722563e-11
-9.419691448663683e-11,0.0,-1.3321062385378404e-10,-3.265023226457146e-11,-1.9033146227477077e-11
-1.0666610744648455e-10,0.0,-1.2757421621887645e-10,-2.2777449309832562e-11,-1.9068406666220457e-11
-8.127927503572824e-11,0.0,-6.531538498845432e-11,-2.2822242148063023e-11,-1.9221410506342106e-11
-7.679374313535533e-11,0.0,-9.527546395222869e-11,-2.2827726227117177e-11,-1.9464074961387322e-11
-1.0187317111611288e-10,0.0,-1.6728542784506356e-10,-2.2921099344964253e-11,-2.00096954490929e-11
-1.1761372338701654e-10,0.0,-7.721629421586908e-11,-2.3135243973388777e-11,-2.0768113979397574e-11
-7.423106761997134e-11,0.0,-1.333512936444937e-10,-2.3384636396855242e-11,-2.1448538717024334e-11
-5.4922914885503326e-11,0.0,-7.41870639767468e-11,-2.3587441174190778e-11,-2.2048621680323215e-11
-3.1012745739458735e-11,0.0,-4.4702587356288596e-11,-2.3701905251795265e-11,-2.2759835616125294e-11
-6.202966852602047e-11,0.0,-2.7047691026411222e-11,-2.3731623571250975e-11,-2.3379366901820877e-11
-3.4533247576325635e-11,0.0,-2.976911005197228e-11,-2.3761185477082967e-11,-2.3935579431516794e-11
-6.146664039184447e-11,0.0,-3.390407026172299e-11,-2.373338256601491e-11,-2.421747202891796e-11
-1.2501958653110378e-10,0.0,-3.816923576338414e-11,-2.372805635772247e-11,-2.4451634550391817e-11
-9.434441675292158e-11,0.0,-6.531581386024573e-11,-7.907589484418607e-11,-2.45663611766587e-11
-1.0867825599012854e-10,0.0,-4.770360413575056e-11,-1.2459583816020395e-10,-2.444442904469465e-11
-6.197315283553437e-11,0.0,-4.573169941680513e-11,-5.038015281498851e-11,-2.4167312225228645e-11
-6.465859036083866e-11,0.0,-4.659092172239973e-11,-8.242036740970796e-11,-2.379170096267192e-11
-6.747929948617644e-11,0.0,-4.7427651048934486e-11,-1.201566995705892e-10,-2.3354530470591212e-11
-7.15273977537498e-11,0.0,-6.015383666733883e-11,-9.602084354490791e-11,-2.2885834419232838e-11
-7.3859090263932e-11,0.0,-1.1769193340279992e-10,-2.5169651682262512e-11,-2.240781838958847e-11
-1.2574590819588138e-10,0.0,-1.0633300688394441e-10,-2.5186441176326575e-11,-2.2264043850893112e-11
