% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=24690, Mon Apr 13 00:10:23 2026, <python>{}</python>
59 708 7.258691026500516 0 0 0.002929056908060314 0.9195623576959625 0.010460609238363687 1.8647328193545398 3.048472774477814 5.681223261577737 0.7596248653386151 0.8331008752575395 2.9645371754278744
60 720 8.132101280993387 0 0 0.003287447364908301 1.0329106556268872 0.013006536008365325 2.0401026013389605 3.416411141496352 6.2954838703061 0.8296942431654892 0.9772139185552662 3.408574148265564
61 732 8.872087113373466 0 0 0.003605381560029429 1.1085292662606632 0.014791508531172247 2.25828860786083 3.7140094617955577 6.786665123765192 0.9114192814348596 1.1445810769471194 3.715346902749597
62 744 9.420430117682791 0 0 0.003813515107125708 1.1890312083188823 0.01617597918803561 2.5087973087172135 4.065550111511859 7.110098812607095 1.0090658505736603 1.1831653975313854 4.0630529813394185
63 756 9.282096227467637 0 0 0.0037804304921675376 1.1866590692686405 0.01611426899964895 2.492551720242207 3.925287029063932 7.054566758899726 1.0008079814982427 1.2143212361273532 4.102851761169487
64 768 9.095119106768166 0 0 0.003709647881094452 1.1910463720147844 0.01544646442962263 2.4063419879892463 3.8549097134079036 7.0037481116274325 0.960029620143721 1.2150658810145856 4.130137033122902
65 780 8.509444175875812 0 0 0.0034919162799337843 1.0699347113643494 0.014624103754814464 2.314611681264443 3.6192279811408774 6.474261332812779 0.9191966587926468 1.1289675826383565 3.954904652966889
66 792 8.257684630370655 0 0 0.0033679663136538755 1.0400448230474337 0.014135599726807854 2.29456175472745 3.4293163233321176 6.255331660978338 0.9093859782757411 1.103491011863687 3.909204877398178
67 804 9.106596253510277 0 0 0.003703221329793141 1.1554511784226427 0.016326851749591576 2.808728130382166 3.934851274407982 7.0054205208979 1.1038508597186765 1.3078798766188704 4.619741312593113
68 816 10.579787479415067 0 0 0.00434854064568048 1.3739528634232723 0.019380083596209303 3.712930401835694 4.552929523267791 7.882307014538184 1.458510708443185 1.597789523699645 5.89204553951555
69 828 11.69956201356402 0 0 0.004909242313990689 1.6258985367800438 0.021493131220099916 4.279284330943341 5.232876557455881 9.480368236777133 1.6740859731096231 1.790091706616367 7.116602074351464
70 840 12.62442319774754 0 0 0.005554613259237564 1.8141890539235734 0.023146860138075938 4.675221466141026 6.043345316489907 10.652384421387008 1.8154142164446587 1.903548206839717 7.991168330345515
71 852 12.8309065736411 0 0 0.005744919487542062 1.9247263090753544 0.02163175707996133 4.739744470630625 6.439553467046664 11.350421675311111 1.8297600785936246 1.8434742132682749 8.245037922552521
72 864 11.666599677952512 0 0 0.005212517889220119 1.767926879504736 0.01974813355954368 4.233982535721172 5.793121527700394 10.100430384301367 1.6347037679402614 1.6801252412660304 7.497625997488234
73 876 10.99722727360646 0 0 0.004989253534609734 1.6821399083991264 0.01826856311132489 4.019276329835021 5.42416169033076 9.585109723741402 1.5468754793762052 1.5401959910013585 7.02996784981654
74 888 10.82900123141974 0 0 0.004850947915502864 1.6266758678300748 0.01829874521803082 4.010751054375768 5.364133250147987 9.492724873949225 1.5527246376753896 1.5429620894571667 6.911484579898989
75 900 11.073206048943888 0 0 0.0050134555553136475 1.6761265063164068 0.018123679712540402 4.220284182345881 5.506765970325292 9.73860847002013 1.645770659078383 1.54568970283932 6.9069433786700305
76 912 11.572619961755159 0 0 0.005277944835439165 1.7815743798197212 0.018852402443883212 4.463558615471574 5.975720755586588 10.857488858826994 1.732917095436442 1.617110373151897 7.182237981837162
77 924 12.854337642779413 0 0 0.005740015090988259 1.9953291323479727 0.020306019990754823 5.296868996735848 6.752537939660838 12.673147321092845 2.0504069685805213 1.7205618425822788 8.165127733232929
78 936 14.218878409588786 0 0 0.006189380340782914 2.2537228400049396 0.022194954707259414 6.357155347738309 7.562906330290758 14.367237945131196 2.468030635186209 1.953995620438064 9.183000925760258
79 948 15.492515448814771 0 0 0.00662095914142177 2.443433595277881 0.023524623043415918 7.050449222061558 8.157578893652401 15.70453989801031 2.7502518221882095 2.1343456658080315 9.757861707745809
80 960 18.06054780776032 0 0 0.007653815310599324 3.102287944698923 0.02681601591237342 8.532465716248911 9.505813414501404 18.62318429978697 3.3261238921148504 2.522406149648763 11.974023754522754
81 972 17.464592427494818 0 0 0.007320364811940626 2.9932735058656967 0.025834255370743554 8.326381628085157 9.11204088692403 17.70107343054378 3.244742122569666 2.4601845132454945 11.496241951886521
82 984 18.87809100502319 0 0 0.007967006756910273 3.413660185450412 0.026462637751943803 8.767723210717632 10.212034110732146 18.538904159759678 3.4058275433582548 2.6250411423793567 11.852330258293629
83 996 20.011792327138036 0 0 0.008496605480103994 3.633913163191364 0.027340304420304027 9.46109715376521 10.619050739977913 19.36484085292193 3.6797697709146595 2.7084676458335553 12.304408037162732
84 1008 20.201645318930122 0 0 0.008596244814460672 3.633125835408318 0.027180179746452825 9.515484581594439 11.022293506131362 19.095257485646677 3.6942579539528775 2.655847887476701 12.0471948315996
85 1020 21.490358483621115 0 0 0.00914329727525375 4.151148703702989 0.028456469276454215 10.216446298512404 11.890732151735188 20.576467536906268 3.947817791574616 2.816253107106467 13.217935315346299
86 1032 21.433162266854374 0 0 0.008749919064015002 4.282569004819371 0.027385871419989636 9.914938191446906 11.57716850399321 20.355255596121786 3.82551218174647 2.7000643803685267 13.268773451598022
87 1044 22.108524492569387 0 0 0.009038974611451745 4.607575714796476 0.02776630211852911 10.674620820491798 11.86027195757621 21.257781926096516 4.134665223623689 2.7449222327890728 14.26389302915495
88 1056 24.197021159028875 0 0 0.01000029888101047 5.554780071617977 0.029877703637427935 12.501506088239584 13.291026353095111 24.367023646427505 4.831170857426962 2.8428160787158894 17.04355436110876
89 1068 26.034089367212 0 0 0.010745694160448797 6.397821135074835 0.03181654260170916 14.085608607551576 14.773194113104276 27.075606689501655 5.406883761394647 3.027893884387831 19.261578601592657
90 1080 27.562476578119753 0 0 0.011445600266686482 7.221356047877256 0.033761776646272036 15.201575261568752 15.635159151780204 29.67687384922203 5.828026637094553 3.244531000910114 21.34066047816108
91 1092 30.329970755486222 0 0 0.013535032147793736 8.01997289129281 0.03869500823125532 17.898781488455935 17.383704523141382 32.75428859545134 6.896002457998884 3.670528160731147 24.259661685689224
92 1104 31.23245139953609 0 0 0.014670701045049993 7.984631980102021 0.04260950593101484 18.870045278535365 17.62173165880431 33.106721492825514 7.293002232476441 3.905695246191231 24.91490202476713
93 1116 31.00866267145411 0 0 0.014660452876336801 7.777881022382993 0.041777480502953684 18.66675741706299 17.250553606662503 32.50849941810835 7.21640628861364 3.8078663746200507 24.340134813430478
94 1128 30.67829356344041 0 0 0.014272374601255506 7.484114344404959 0.04093600291053294 18.237639219904345 16.92053770975531 31.410215986791343 7.063015056652732 3.67254808455492 23.875698704043877
95 1140 30.409046782368254 0 0 0.014292619426868448 7.406174576507448 0.03987142783375924 17.710229032144294 16.667748469185778 30.289457753201994 6.862582724600477 3.4993155572625536 23.43620824080649
96 1152 29.777197420461622 0 0 0.013910076831470223 7.029918586190973 0.038418266594956146 17.001815989487525 15.866908943921898 28.190602895921177 6.5989277247205065 3.3923767008251087 22.457883458530134
97 1164 28.427205638539974 0 0 0.0136518440132801 6.5640644245679 0.03785615337025253 16.215835714736595 15.376537858968357 26.869597408834103 6.307093621859718 3.2425126991144686 21.06234970566238
98 1176 25.68175329933938 0 0 0.012357436885848718 5.72491235888373 0.033261051224626303 14.007010787076503 13.797244977569317 23.608123645322976 5.471814095694344 2.8848211753236015 17.95244795956344
99 1188 24.97269296972298 0 0 0.012121253690190355 5.2088027264656525 0.03238069191395858 13.062253696312503 13.370471898094797 22.999456785748265 5.116271581172544 2.824926830051467 16.41642624445812
100 1200 23.544495891437915 0 0 0.01146267435765221 4.831344333575807 0.029248707974822118 11.35316996215783 12.591345679277387 21.665054426794992 4.43906860551101 2.5121148048530486 14.61909219555104
101 1212 26.214540652333273 0 0 0.013053361575758832 5.4484890956973215 0.03264732704437962 12.4877555227559 13.727274037328327 24.28972066010404 4.9158491730066824 2.866146528879327 16.469588784359942
102 1224 26.80441801291365 0 0 0.012771847395017808 5.628551158001892 0.03208074873210609 13.17018924086067 13.506733490408788 24.625258566726174 5.178319238918389 2.9124860803161243 17.03385890877644
103 1236 27.08735932429078 0 0 0.012497477205513169 5.9242389626906045 0.031080666209049947 13.624775954470348 12.485369649258358 23.988863248428675 5.3459789188482265 2.872498531322318 17.5923103251229
104 1248 26.718551094515128 0 0 0.01223435519117099 5.87215304779497 0.029951823257891797 13.584626205539763 12.015667354127839 24.016971648285487 5.328931119156026 2.824805426874008 17.783219548709432
105 1260 25.75605881260632 0 0 0.011828630333275273 5.74211898468437 0.028318294342520055 13.31866341497834 11.433063700950559 22.96374163771891 5.22484270126787 2.6849433107009637 17.320665299518218
106 1272 25.727658543616247 0 0 0.011251063584074955 5.906880666464973 0.026426848924979686 13.564194383914689 10.8689108284015 22.96828267000628 5.316101375038191 2.567728726127104 17.995921327159284
107 1284 27.52679673491307 0 0 0.011895920780463486 6.459661265102575 0.02746794235642603 15.236721785788474 11.59786109811728 25.23332479214685 6.010384490799318 2.668731799668708 19.90401104775596
108 1296 30.986683183353644 0 0 0.01372507340398335 7.317978464871949 0.03054659623074015 17.525009185798957 12.76703832396883 28.59771892368912 6.975570436051324 2.9700924659549712 22.91557391683936
109 1308 33.32992394800067 0 0 0.01475083913247135 8.052621397105627 0.031449900379868105 19.3809849406952 13.24425065341674 31.693718134179196 7.746473448360681 3.125982887598046 25.60171377549954
