area_name,seed_area,seed_indices,reference_model_seed_fc_z,reference_target_seed_fc_z,model_5ht_seed_fc_z,target_5ht_seed_fc_z,model_change,target_change,change_delta,valid
F1,24c+32,"38,28",-0.9132014473390392,0.023885,-0.5589429352615399,0.014027,0.35425851207749925,-0.009858,0.36411651207749923,True
STPc,24c+32,"38,28",-0.2881127222517029,-0.004758,-0.145302322759039,0.021164,0.14281039949266391,0.025922,0.11688839949266391,True
7A,24c+32,"38,28",0.0876325584812345,0.03126,-0.0028347102854700307,-0.022945,-0.09046726876670452,-0.054205,-0.03626226876670452,True
10,24c+32,"38,28",0.7383862799367359,0.313056,0.2464719749997374,-0.259452,-0.4919143049369985,-0.572508,0.08059369506300151,True
F3,24c+32,"38,28",0.6416441204309686,0.09415,0.2682417612123073,0.073127,-0.37340235921866133,-0.021023,-0.3523793592186613,True
TEpd,24c+32,"38,28",-0.508077174776269,0.016372,-0.29534433438371904,0.111161,0.21273284039254997,0.094789,0.11794384039254997,True
46d,24c+32,"38,28",0.5071955235149366,0.337073,0.15363218039682577,0.036685,-0.3535633431181108,-0.300388,-0.053175343118110785,True
9/46v,24c+32,"38,28",0.3360098867767933,0.2712,0.15032518569116535,0.097202,-0.18568470108562793,-0.17399799999999999,-0.011686701085627943,True
PBr,24c+32,"38,28",-0.6326341762942919,0.032065,-0.4370892946999389,0.00353,0.19554488159435296,-0.028535000000000005,0.22407988159435296,True
9/46d,24c+32,"38,28",0.2926279869064505,0.245636,0.15356090659545255,0.079916,-0.13906708031099793,-0.16571999999999998,0.026652919689002047,True
F5,24c+32,"38,28",-0.5667065038434379,0.081314,-0.3728415196844426,0.149549,0.19386498415899528,0.06823499999999999,0.1256299841589953,True
7m,24c+32,"38,28",0.3726939703340577,-0.082866,0.18242531614732677,0.047937,-0.19026865418673095,0.130803,-0.32107165418673095,True
25,24c+32,"38,28",-0.2773884461016035,-0.168438,-0.33481238728096113,0.142877,-0.05742394117935762,0.311315,-0.3687389411793576,True
LIP,24c+32,"38,28",1.0622868466126174,0.063567,1.0307345290301864,0.037658,-0.031552317582431044,-0.025909,-0.005643317582431043,True
32,24c+32,"38,28",2.0,0.812202,1.6499087711374885,0.704386,-0.35009122886251154,-0.10781600000000002,-0.24227522886251152,False
STPi,24c+32,"38,28",-0.4600726250824405,0.028622,-0.31671424321762565,0.059489,0.14335838186481487,0.030867,0.11249138186481486,True
9,24c+32,"38,28",0.7100985861602583,0.358544,0.2216846286230415,0.145686,-0.48841395753721684,-0.21285799999999996,-0.27555595753721684,True
45A,24c+32,"38,28",0.2468294034970128,0.22115,0.03189164165436734,-0.163953,-0.21493776184264546,-0.385103,0.17016523815735451,True
8B,24c+32,"38,28",0.5192693907928242,0.223581,0.29000892275666024,0.060359,-0.22926046803616396,-0.163222,-0.06603846803616395,True
7B,24c+32,"38,28",0.1148798878646711,0.111312,0.03813361261604317,-0.018539,-0.07674627524862793,-0.129851,0.05310472475137207,True
F2,24c+32,"38,28",-0.8003818598313399,-0.024718,-0.7409808864029981,-0.00053,0.05940097342834183,0.024188,0.03521297342834183,True
F7,24c+32,"38,28",1.1626537875281504,0.25606,0.6209670125932305,-0.103096,-0.5416867749349199,-0.35915600000000003,-0.18253077493491987,True
ProM,24c+32,"38,28",-0.5328134940253315,0.004375,-0.5559371943004018,-0.007453,-0.02312370027507027,-0.011828000000000002,-0.011295700275070267,True
STPr,24c+32,"38,28",-0.5936086266618994,-0.05701,-0.45560398378109884,0.079456,0.13800464288080055,0.136466,0.0015386428808005503,True
24c,24c+32,"38,28",2.0,1.081141,2.0,0.998232,0.0,-0.0829089999999999,0.0829089999999999,False
OPRO,24c+32,"38,28",0.0472017200786568,0.176695,-0.32189475419829267,-0.01692,-0.36909647427694947,-0.19361499999999998,-0.1754814742769495,True
