area_name,seed_area,seed_indices,reference_model_seed_fc_z,reference_target_seed_fc_z,model_5ht_seed_fc_z,target_5ht_seed_fc_z,model_change,target_change,change_delta,valid,model_change_vector_normalized,target_change_vector_normalized,model_valid_value_norm,target_valid_value_norm,model_5ht_seed_fc_z_vector_normalized,target_5ht_seed_fc_z_vector_normalized
8l,24c+32,"38,28",0.6020886809268192,0.16706,0.49931610091969875,0.064032,-0.10277258000712047,-0.10302799999999998,0.00025541999287950756,True,-0.0184980721783,-0.15487489894,5.55585355147,0.665233686704,0.0898720774934,0.0962548970081
F1,24c+32,"38,28",0.151986195591431,0.023885,0.24323806857248226,0.014027,0.09125187298105125,-0.009858,0.10110987298105126,True,0.0164244561408,-0.0148188526784,5.55585355147,0.665233686704,0.043780503989,0.0210858233435
STPc,24c+32,"38,28",0.7561325303010495,-0.004758,0.6551565585052177,0.021164,-0.10097597179583184,0.025922,-0.12689797179583184,True,-0.0181747000457,0.0389667578749,5.55585355147,0.665233686704,0.117921855289,0.0318143840623
7A,24c+32,"38,28",1.099411195656138,0.03126,1.1291980499231302,-0.022945,0.029786854266992124,-0.054205,0.08399185426699213,True,0.00536134618939,-0.0814826444953,5.55585355147,0.665233686704,0.203244747087,-0.0344916387408
10,24c+32,"38,28",0.9831870146420152,0.313056,0.896104874735295,-0.259452,-0.0870821399067202,-0.572508,0.4854258600932798,True,-0.0156739444444,-0.860611859325,5.55585355147,0.665233686704,0.161290225963,-0.390016328375
F3,24c+32,"38,28",0.1877496325201887,0.09415,0.26958540701780503,0.073127,0.08183577449761634,-0.021023,0.10285877449761634,True,0.014729649322,-0.0316024284701,5.55585355147,0.665233686704,0.0485227705375,0.109926784319
TEpd,24c+32,"38,28",-0.1767087583609632,0.016372,-0.29381876878839774,0.111161,-0.11711001042743455,0.094789,-0.21189901042743453,True,-0.0210786712325,0.142489777494,5.55585355147,0.665233686704,-0.052884541694,0.167100677885
46d,24c+32,"38,28",1.6041022197869397,0.337073,1.444586413226064,0.036685,-0.15951580656087572,-0.300388,0.14087219343912427,True,-0.0287113051277,-0.451552598739,5.55585355147,0.665233686704,0.260011607549,0.0551460347442
9/46v,24c+32,"38,28",1.1126993055581724,0.2712,0.9360289268063033,0.097202,-0.17667037875186908,-0.17399799999999999,-0.002672378751869098,True,-0.0317989625024,-0.261559213668,5.55585355147,0.665233686704,0.168476169887,0.146117074259
PBr,24c+32,"38,28",1.270874295249874,0.032065,1.2716603991151938,0.00353,0.0007861038653198538,-0.028535000000000005,0.02932110386531986,True,0.000141491106279,-0.0428947008703,5.55585355147,0.665233686704,0.228886594532,0.00530640596012
9/46d,24c+32,"38,28",1.1809369538358243,0.245636,1.157356172212008,0.079916,-0.02358078162381627,-0.16571999999999998,0.1421392183761837,True,-0.00424431303046,-0.249115466207,5.55585355147,0.665233686704,0.208312937245,0.120132220597
F5,24c+32,"38,28",-0.392742591968193,0.081314,-0.4842807527367021,0.149549,-0.09153816076850912,0.06823499999999999,-0.15977316076850911,True,-0.0164759851786,0.102572977532,5.55585355147,0.665233686704,-0.08716585998,0.224806715278
7m,24c+32,"38,28",0.5606414319765495,-0.082866,0.5795698861407408,0.047937,0.01892845416419131,0.130803,-0.11187454583580869,True,0.00340693900385,0.196627144136,5.55585355147,0.665233686704,0.104316984019,0.072060391646
25,24c+32,"38,28",0.6844213957515154,-0.168438,0.7988301117165457,0.142877,0.11440871596503033,0.311315,-0.19690628403496968,True,0.0205924643091,0.467978405517,5.55585355147,0.665233686704,0.143781707764,0.214777157044
LIP,24c+32,"38,28",1.3584457847668463,0.063567,1.3908454707115372,0.037658,0.03239968594469089,-0.025909,0.058308685944690894,True,0.00583163066566,-0.0389472158699,5.55585355147,0.665233686704,0.250338756741,0.0566086786533
32,24c+32,"38,28",1.0087998022401772,0.812202,1.0030936337386354,0.704386,-0.0057061685015418195,-0.10781600000000002,0.1021098314984582,False,-0.00102705523979,-0.162072369687,5.55585355147,0.665233686704,0.180547169656,1.05885497695
STPi,24c+32,"38,28",1.239951818071539,0.028622,1.2121592338140506,0.059489,-0.02779258425748843,0.030867,-0.05865958425748843,True,-0.00500239684146,0.0464002359125,5.55585355147,0.665233686704,0.218176959235,0.0894257178928
9,24c+32,"38,28",2.0,0.358544,1.869506046538543,0.145686,-0.1304939534614571,-0.21285799999999996,0.08236404653854287,True,-0.0234876517627,-0.319974776164,5.55585355147,0.665233686704,0.336493039138,0.218999733345
45A,24c+32,"38,28",0.9469089827124832,0.22115,0.7961822660845467,-0.163953,-0.15072671662793657,-0.385103,0.2343762833720634,True,-0.0271293537944,-0.578898825626,5.55585355147,0.665233686704,0.143305121114,-0.246459256765
8B,24c+32,"38,28",2.0,0.223581,1.954574139272681,0.060359,-0.04542586072731902,-0.163222,0.11779613927268098,True,-0.00817621636468,-0.245360394794,5.55585355147,0.665233686704,0.351804474536,0.0907335289935
7B,24c+32,"38,28",0.7265207524389747,0.111312,0.6679483662914127,-0.018539,-0.058572386147561994,-0.129851,0.071278613852438,True,-0.0105424640165,-0.195196068081,5.55585355147,0.665233686704,0.120224257192,-0.0278684022931
F2,24c+32,"38,28",-0.3530901345695642,-0.024718,-0.27086456573073586,-0.00053,0.08222556883882831,0.024188,0.05803756883882831,True,0.0147998085401,0.0363601550605,5.55585355147,0.665233686704,-0.0487530067561,-0.000796712509593
F7,24c+32,"38,28",0.8927569861787138,0.25606,0.9608730987718812,-0.103096,0.06811611259316741,-0.35915600000000003,0.42727211259316744,True,0.0122602426364,-0.539894486973,5.55585355147,0.665233686704,0.172947880982,-0.154977118659
ProM,24c+32,"38,28",0.6861347343175297,0.004375,0.5761071299859245,-0.007453,-0.11002760433160519,-0.011828000000000002,-0.09819960433160518,True,-0.0198039065127,-0.0177802180443,5.55585355147,0.665233686704,0.103693721342,-0.0112035817623
STPr,24c+32,"38,28",0.5270615066019596,-0.05701,0.569732937568775,0.079456,0.04267143096681536,0.136466,-0.09379456903318464,True,0.00768044560057,0.20513994214,5.55585355147,0.665233686704,0.102546428247,0.119440734268
24c,24c+32,"38,28",1.4532738926579576,1.081141,1.3742884511825941,0.998232,-0.07898544147536346,-0.0829089999999999,0.003923558524636439,False,-0.0142166168967,-0.12463139143,5.55585355147,0.665233686704,0.247358653077,1.5005734375
OPRO,24c+32,"38,28",0.5761596818992916,0.176695,0.5110633939305113,-0.01692,-0.06509628796878031,-0.19361499999999998,0.12851871203121967,True,-0.011716703359,-0.291048099141,5.55585355147,0.665233686704,0.0919864768205,-0.025434671061
