% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=111105, Tue Apr  7 19:36:20 2026, <python>{}</python>
12 144 24.02526533218682 0 0 12.959714702732226 10.019016285918966 6.502753412181411 0.5517474223049693 0.6337526320694279 0.11666666666666663 0.481487687971835 0.32000716088316794 0.5077233670711854
13 156 22.077560523204163 0 0 11.784885081608822 9.180317946616466 5.959607009704706 0.4746708860563859 0.5811876555263324 0.10520095429815453 0.42842428356685586 0.2917010938099892 0.4716998622174451
14 168 23.462560254605386 0 0 12.941255552782076 9.928938932509539 6.433707235299148 0.4683953580025715 0.6274415929159158 0.11038073727894651 0.44723557777988066 0.30851138305278575 0.5116197216217272
15 180 22.234123668779507 0 0 12.079441706826362 9.077892992904626 6.095942290798764 0.41596398575785887 0.5758789382897361 0.10795035900028907 0.42950858053979524 0.2939270073854213 0.4937158062850726
16 192 21.167620874112444 0 0 11.621402676301193 8.460886221105172 5.891998842321848 0.36711697722151376 0.5498746931778001 0.10334282343832159 0.41158864907652715 0.2785194690188345 0.45565585473667736
17 204 20.198184253319315 0 0 11.42291874998492 8.094983811915576 5.675237630460666 0.3330750913628326 0.5204765368121527 0.09821333047421477 0.39147830308517856 0.26033998016527565 0.43159586543269124
18 216 18.906477356266794 0 0 10.611286541151145 7.635525575395386 5.370261196157727 0.31460616499466715 0.4949170644598923 0.08962716993954788 0.36182169446239104 0.2345554782549018 0.42052900659125203
19 228 17.964367964285064 0 0 9.810559685784938 7.082156528311451 5.13457548377753 0.2862402029799646 0.46227545286928506 0.08693066179152198 0.3605066641627781 0.21470495339168802 0.40037360199625066
20 240 17.789897140421367 0 0 9.768523369057448 6.816448230375281 4.901482712746991 0.2815229071985477 0.4489016718249809 0.08738646772701326 0.36696437322291403 0.20517311910081848 0.3970526188185485
21 252 16.433699042977327 0 0 9.031165318791132 6.132028241076904 4.513454112616234 0.24839998452735937 0.4133775582860371 0.07588773371932916 0.3429650346376409 0.18752419005228532 0.36410564588206107
22 264 14.395287255902051 0 0 7.9871001733139915 5.33664626394512 3.887300343746724 0.21380603404883242 0.35540016189437806 0.06534127757939856 0.2952604428787803 0.16385090609502315 0.31395442473060514
23 276 12.240327557863733 0 0 6.790540413308976 4.265513770410129 3.2706753893693534 0.1763834476295522 0.3036299789840573 0.054878454344204394 0.24817565369769276 0.13516975583667798 0.26554540422377304
24 288 11.836877631960073 0 0 6.731247334084234 4.213334123543813 3.0632549467983465 0.16928441220091436 0.2815114934958772 0.05252226860533129 0.24093394135787127 0.12680370942955868 0.25747970132206077
25 300 11.784533197194616 0 0 7.011019466984606 4.117820734339628 3.183199690183192 0.16117611320851466 0.2862172814418006 0.05297665935299043 0.23674063205729712 0.11916955011950013 0.2598923383654112
26 312 10.800431145435684 0 0 6.338388331620301 3.70836904942744 2.9207886542870805 0.145256578373704 0.2601084949423176 0.04758210186758304 0.21407342274259034 0.1060560815194483 0.2374321930220783
27 324 11.504134271829978 0 0 6.755081863607647 3.91508351383611 3.2446447658795705 0.14885403590372925 0.2667934567640736 0.051100694517289096 0.24634520883367955 0.10798957121565052 0.2550393912452775
28 336 11.541077960353615 0 0 6.991299911317063 4.022586840437506 3.2181914809641414 0.15014823144699346 0.2619294704787437 0.05172460316829643 0.25058302291551543 0.10356720634658753 0.2544828552533812
29 348 11.938699961754432 0 0 7.226197791319354 4.168322617182931 3.3516042939722057 0.1550692498569478 0.26413066537426444 0.056729293998966326 0.26373072249875074 0.10382362069242757 0.2630206741433207
30 360 11.23234421294538 0 0 6.88120062428171 3.800972332220158 3.0929022460673607 0.1434859016385984 0.2459588312864795 0.05358996483952718 0.25284066449287723 0.09509237632836497 0.24445247665034217
31 372 11.046855455103286 0 0 6.620683820227366 3.845535727763151 2.9621492036303705 0.14455729661857403 0.2499901703243655 0.05280582819130481 0.24416459090527223 0.09193990264433576 0.23160822818751897
32 384 9.695119926957348 0 0 5.78763507841856 3.3319713127687236 2.6315439234219578 0.12462809659164581 0.22166347609733497 0.04713651117353034 0.20585053834235184 0.07658535787713801 0.20299457103063376
33 396 8.69946461398774 0 0 5.240494391542824 2.9000038156422403 2.315432401924952 0.11140527071288528 0.19696418897338872 0.04326053195083934 0.1828168895900366 0.06866716303540407 0.17480530518882395
34 408 8.49772168684165 0 0 5.153347079395925 2.669544891419732 2.253011891287628 0.11028353829053142 0.18255817187116857 0.04202871079090748 0.17966990327088078 0.06386254212551576 0.16929186856161998
