area_name,seed_area,seed_indices,reference_model_seed_fc_z,reference_target_seed_fc_z,model_5ht_seed_fc_z,target_5ht_seed_fc_z,model_change,target_change,change_delta,valid
TEpd,24c+32,"38,28",-0.3245053066536119,0.016372,0.15076404742288593,0.111161,0.47526935407649784,0.094789,0.38048035407649783,True
46d,24c+32,"38,28",0.8428803839453579,0.337073,-0.6550842654737479,0.036685,-1.4979646494191057,-0.300388,-1.1975766494191058,True
9/46v,24c+32,"38,28",1.1355680175870717,0.2712,-0.2779072566213803,0.097202,-1.413475274208452,-0.17399799999999999,-1.2394772742084519,True
PBr,24c+32,"38,28",0.1364472470027257,0.032065,-0.09990436591480832,0.00353,-0.23635161291753404,-0.028535000000000005,-0.20781661291753403,True
9/46d,24c+32,"38,28",1.2942154598466695,0.245636,-0.949354252597101,0.079916,-2.2435697124437706,-0.16571999999999998,-2.0778497124437707,True
F5,24c+32,"38,28",0.0907111586830765,0.081314,0.11309215500002205,0.149549,0.022380996316945553,0.06823499999999999,-0.04585400368305444,True
7m,24c+32,"38,28",1.1789774034082137,-0.082866,-0.31258356824420663,0.047937,-1.4915609716524203,0.130803,-1.6223639716524203,True
25,24c+32,"38,28",0.4639971322366681,-0.168438,0.7971740269180877,0.142877,0.3331768946814196,0.311315,0.02186189468141958,True
LIP,24c+32,"38,28",-0.4234329907558415,0.063567,-0.20235913238169795,0.037658,0.22107385837414356,-0.025909,0.24698285837414358,True
32,24c+32,"38,28",2.0,0.812202,2.0,0.704386,0.0,-0.10781600000000002,0.10781600000000002,False
STPi,24c+32,"38,28",-0.2239840293512131,0.028622,0.09629397090189988,0.059489,0.320278000253113,0.030867,0.289411000253113,True
9,24c+32,"38,28",1.4777397627267828,0.358544,-0.4067906503699705,0.145686,-1.8845304130967533,-0.21285799999999996,-1.6716724130967533,True
45A,24c+32,"38,28",0.6744082048447885,0.22115,-0.409861847950684,-0.163953,-1.0842700527954725,-0.385103,-0.6991670527954725,True
8B,24c+32,"38,28",1.7531642528382434,0.223581,-0.7251417983852638,0.060359,-2.478306051223507,-0.163222,-2.315084051223507,True
7B,24c+32,"38,28",-0.7311420205752518,0.111312,-0.021643178553460173,-0.018539,0.7094988420217916,-0.129851,0.8393498420217915,True
F2,24c+32,"38,28",0.5283208924794417,-0.024718,-0.11147856946854924,-0.00053,-0.639799461947991,0.024188,-0.663987461947991,True
F7,24c+32,"38,28",1.6101939356626118,0.25606,-0.6234287223995943,-0.103096,-2.233622658062206,-0.35915600000000003,-1.874466658062206,True
ProM,24c+32,"38,28",0.1952597723589374,0.004375,-0.06849164872334805,-0.007453,-0.26375142108228544,-0.011828000000000002,-0.25192342108228544,True
STPr,24c+32,"38,28",-0.1552174178258984,-0.05701,-0.2542432203931937,0.079456,-0.09902580256729529,0.136466,-0.2354918025672953,True
24c,24c+32,"38,28",2.0,1.081141,-0.4489205797972491,0.998232,-2.448920579797249,-0.0829089999999999,-2.366011579797249,False
OPRO,24c+32,"38,28",0.6622425960955876,0.176695,0.15020197840848437,-0.01692,-0.5120406176871032,-0.19361499999999998,-0.3184256176871032,True
