area_name,seed_area,seed_indices,reference_model_seed_fc_z,reference_target_seed_fc_z,model_5ht_seed_fc_z,target_5ht_seed_fc_z,model_change,target_change,change_delta,valid
PBr,24c+32,"38,28",-0.3230656793178671,0.032065,0.9738306167559677,0.00353,1.2968962960738348,-0.028535000000000005,1.3254312960738348,True
9/46d,24c+32,"38,28",0.6649854326765055,0.245636,-0.27207776588734917,0.079916,-0.9370631985638547,-0.16571999999999998,-0.7713431985638547,True
F5,24c+32,"38,28",0.355620644606761,0.081314,-0.3845530215807467,0.149549,-0.7401736661875078,0.06823499999999999,-0.8084086661875078,True
7m,24c+32,"38,28",-0.3152640164996143,-0.082866,-0.4913783313234701,0.047937,-0.1761143148238558,0.130803,-0.3069173148238558,True
25,24c+32,"38,28",0.2975774138169937,-0.168438,0.6607390824296252,0.142877,0.3631616686126315,0.311315,0.051846668612631486,True
LIP,24c+32,"38,28",0.184667210187723,0.063567,-0.25322597532072955,0.037658,-0.4378931855084526,-0.025909,-0.41198418550845256,True
32,24c+32,"38,28",2.0,0.812202,0.8422814298260388,0.704386,-1.1577185701739612,-0.10781600000000002,-1.0499025701739613,False
STPi,24c+32,"38,28",-0.2200094747034742,0.028622,0.27951360480089377,0.059489,0.499523079504368,0.030867,0.468656079504368,True
9,24c+32,"38,28",1.1209643384219838,0.358544,-0.3493232304836175,0.145686,-1.4702875689056014,-0.21285799999999996,-1.2574295689056014,True
45A,24c+32,"38,28",0.4974306596925541,0.22115,-0.13058607493223992,-0.163953,-0.628016734624794,-0.385103,-0.24291373462479404,True
8B,24c+32,"38,28",1.027226422028494,0.223581,0.02717970829890008,0.060359,-1.0000467137295939,-0.163222,-0.8368247137295939,True
7B,24c+32,"38,28",-0.4260515495413424,0.111312,-0.4372990475151731,-0.018539,-0.011247497973830733,-0.129851,0.11860350202616926,True
F2,24c+32,"38,28",-0.3243543790695238,-0.024718,-0.4596749777228208,-0.00053,-0.135320598653297,0.024188,-0.15950859865329697,True
F7,24c+32,"38,28",1.2042281727899946,0.25606,-0.33428674536459346,-0.103096,-1.538514918154588,-0.35915600000000003,-1.179358918154588,True
ProM,24c+32,"38,28",0.0893820662317937,0.004375,0.22348525826961674,-0.007453,0.13410319203782303,-0.011828000000000002,0.14593119203782304,True
STPr,24c+32,"38,28",0.1163608675355123,-0.05701,0.46393474788407335,0.079456,0.34757388034856107,0.136466,0.21110788034856107,True
24c,24c+32,"38,28",2.0,1.081141,0.3463036025492276,0.998232,-1.6536963974507723,-0.0829089999999999,-1.5707873974507724,False
OPRO,24c+32,"38,28",0.3926708242387193,0.176695,0.6820972466880645,-0.01692,0.2894264224493452,-0.19361499999999998,0.48304142244934517,True
