area_name,seed_area,seed_indices,reference_model_seed_fc_z,reference_target_seed_fc_z,model_5ht_seed_fc_z,target_5ht_seed_fc_z,model_change,target_change,change_delta,valid,model_change_vector_normalized,target_change_vector_normalized,model_valid_value_norm,target_valid_value_norm,model_5ht_seed_fc_z_vector_normalized,target_5ht_seed_fc_z_vector_normalized
7A,24c+32,"38,28",0.1774445615301289,0.03126,0.4698322298865871,-0.022945,0.29238766835645824,-0.054205,0.34659266835645824,True,0.0510856855543,-0.0814826444953,5.72347547427,0.665233686704,0.0820886246475,-0.0344916387408
10,24c+32,"38,28",1.860880197009916,0.313056,1.538546730453996,-0.259452,-0.3223334665559201,-0.572508,0.2501745334440799,True,-0.0563177859335,-0.860611859325,5.72347547427,0.665233686704,0.268813370018,-0.390016328375
F3,24c+32,"38,28",0.4074450696185284,0.09415,1.204162020510834,0.073127,0.7967169508923058,-0.021023,0.8177399508923058,True,0.139201601278,-0.0316024284701,5.72347547427,0.665233686704,0.210390002704,0.109926784319
TEpd,24c+32,"38,28",0.0773572654354328,0.016372,0.33448414778648927,0.111161,0.25712688235105646,0.094789,0.16233788235105645,True,0.0449249557383,0.142489777494,5.72347547427,0.665233686704,0.0584407409956,0.167100677885
46d,24c+32,"38,28",1.639696216076845,0.337073,1.2419071429321844,0.036685,-0.3977890731446605,-0.300388,-0.09740107314466051,True,-0.0695013152293,-0.451552598739,5.72347547427,0.665233686704,0.216984793333,0.0551460347442
9/46v,24c+32,"38,28",0.8907503819906176,0.2712,1.2401095220099663,0.097202,0.34935914001934865,-0.17399799999999999,0.5233571400193486,True,0.0610396849938,-0.261559213668,5.72347547427,0.665233686704,0.216670714775,0.146117074259
PBr,24c+32,"38,28",0.224645823758071,0.032065,0.4962055372514643,0.00353,0.27155971349339336,-0.028535000000000005,0.30009471349339334,True,0.0474466457861,-0.0428947008703,5.72347547427,0.665233686704,0.0866965429453,0.00530640596012
9/46d,24c+32,"38,28",1.367119682344252,0.245636,1.1608103832096532,0.079916,-0.20630929913459872,-0.16571999999999998,-0.040589299134598744,True,-0.0360461576296,-0.249115466207,5.72347547427,0.665233686704,0.202815647316,0.120132220597
F5,24c+32,"38,28",0.2577311929303992,0.081314,0.44353354076976353,0.149549,0.18580234783936433,0.06823499999999999,0.11756734783936434,True,0.0324632032887,0.102572977532,5.72347547427,0.665233686704,0.0774937435765,0.224806715278
7m,24c+32,"38,28",0.8158436375660982,-0.082866,1.127814941602547,0.047937,0.3119713040364487,0.130803,0.18116830403644868,True,0.0545073190999,0.196627144136,5.72347547427,0.665233686704,0.197050716243,0.072060391646
25,24c+32,"38,28",0.6239419255089489,-0.168438,1.7829474391882236,0.142877,1.1590055136792747,0.311315,0.8476905136792747,True,0.202500302288,0.467978405517,5.72347547427,0.665233686704,0.311514821231,0.214777157044
LIP,24c+32,"38,28",0.0850287719079749,0.063567,0.49361778334365813,0.037658,0.4085890114356832,-0.025909,0.43449801143568323,True,0.0713882698148,-0.0389472158699,5.72347547427,0.665233686704,0.0862444131302,0.0566086786533
32,24c+32,"38,28",2.0,0.812202,1.9194523625343287,0.704386,-0.08054763746567128,-0.10781600000000002,0.02726836253432874,False,-0.0140732039174,-0.162072369687,5.72347547427,0.665233686704,0.335364827047,1.05885497695
STPi,24c+32,"38,28",0.6614287871074285,0.028622,1.1944123480963418,0.059489,0.5329835609889133,0.030867,0.5021165609889133,True,0.0931223630441,0.0464002359125,5.72347547427,0.665233686704,0.208686549539,0.0894257178928
9,24c+32,"38,28",1.4894992198509434,0.358544,1.1390079868624887,0.145686,-0.35049123298845464,-0.21285799999999996,-0.13763323298845467,True,-0.0612374831628,-0.319974776164,5.72347547427,0.665233686704,0.199006354091,0.218999733345
45A,24c+32,"38,28",1.1445577136799463,0.22115,1.0446818651424246,-0.163953,-0.09987584853752174,-0.385103,0.28522715146247823,True,-0.0174502099269,-0.578898825626,5.72347547427,0.665233686704,0.18252578697,-0.246459256765
8B,24c+32,"38,28",1.4693889408255958,0.223581,1.0749334665841472,0.060359,-0.39445547424144856,-0.163222,-0.23123347424144855,True,-0.0689188721109,-0.245360394794,5.72347547427,0.665233686704,0.18781131699,0.0907335289935
7B,24c+32,"38,28",0.2128655190014506,0.111312,0.5354040332243479,-0.018539,0.32253851422289737,-0.129851,0.45238951422289736,True,0.05635361166,-0.195196068081,5.72347547427,0.665233686704,0.09354526557,-0.0278684022931
F2,24c+32,"38,28",0.3716621741291278,-0.024718,0.9746792536256893,-0.00053,0.6030170794965615,0.024188,0.5788290794965615,True,0.105358550448,0.0363601550605,5.72347547427,0.665233686704,0.170294999604,-0.000796712509593
F7,24c+32,"38,28",1.7784540865044127,0.25606,1.178089724594876,-0.103096,-0.6003643619095367,-0.35915600000000003,-0.24120836190953665,True,-0.104895070243,-0.539894486973,5.72347547427,0.665233686704,0.205834676831,-0.154977118659
ProM,24c+32,"38,28",0.2510476387804418,0.004375,0.7829663225426571,-0.007453,0.5319186837622153,-0.011828000000000002,0.5437466837622152,True,0.0929363087434,-0.0177802180443,5.72347547427,0.665233686704,0.13679910503,-0.0112035817623
STPr,24c+32,"38,28",0.7110532633684742,-0.05701,1.163718041249636,0.079456,0.4526647778811618,0.136466,0.3161987778811618,True,0.0790891443348,0.20513994214,5.72347547427,0.665233686704,0.203323670466,0.119440734268
24c,24c+32,"38,28",2.0,1.081141,1.9063539524476403,0.998232,-0.09364604755235972,-0.0829089999999999,-0.010737047552359824,False,-0.0163617452321,-0.12463139143,5.72347547427,0.665233686704,0.333076285732,1.5005734375
OPRO,24c+32,"38,28",0.7035494000697575,0.176695,1.3322671713364118,-0.01692,0.6287177712666543,-0.19361499999999998,0.8223327712666543,True,0.109848950012,-0.291048099141,5.72347547427,0.665233686704,0.232772408535,-0.025434671061
